folder,frame_count,crop_size,crop_top,crop_left,crop_height,crop_width,metric_definition,value,valid_sample_count,warning_flags,frame_index,file_name,file_size_bytes,shape,dtype,pixel_statistics_stride,sample_min,sample_max,sample_mean,sample_std,zero_pixel_ratio,saturation_ratio
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,964.7723950195312,26214400,,68,68-Camera1[20600555].tif,52469894,5120x5120,uint16,1,400.0,46752.0,964.7723950195312,67.4800690169145,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,964.9760137939453,26214400,,69,69-Camera1[20600555].tif,52469894,5120x5120,uint16,1,320.0,46688.0,964.9760137939453,67.56338401077976,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,962.0570928955078,26214400,,70,70-Camera1[20600555].tif,52469894,5120x5120,uint16,1,368.0,46256.0,962.0570928955078,67.62510685983135,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,964.1055578613282,26214400,,71,71-Camera1[20600555].tif,52469894,5120x5120,uint16,1,368.0,44816.0,964.1055578613282,67.48885078725822,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,961.3247717285157,26214400,,72,72-Camera1[20600555].tif,52469894,5120x5120,uint16,1,416.0,45056.0,961.3247717285157,67.57423059142877,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,963.5174340820313,26214400,,73,73-Camera1[20600555].tif,52469894,5120x5120,uint16,1,384.0,46720.0,963.5174340820313,67.65451398796176,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,962.3566741943359,26214400,,74,74-Camera1[20600555].tif,52469894,5120x5120,uint16,1,432.0,46032.0,962.3566741943359,67.642640395184,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,964.9198468017578,26214400,,75,75-Camera1[20600555].tif,52469894,5120x5120,uint16,1,352.0,46448.0,964.9198468017578,67.6798235491965,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,964.143794555664,26214400,,76,76-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,46096.0,964.143794555664,67.53192945546068,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,962.8996356201172,26214400,,77,77-Camera1[20600555].tif,52469894,5120x5120,uint16,1,448.0,45552.0,962.8996356201172,67.50472389422968,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,959.4499694824219,26214400,,78,78-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,45792.0,959.4499694824219,67.87171151696606,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,961.2644232177735,26214400,,79,79-Camera1[20600555].tif,52469894,5120x5120,uint16,1,400.0,45712.0,961.2644232177735,67.93098198910782,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,962.3504693603516,26214400,,80,80-Camera1[20600555].tif,52469894,5120x5120,uint16,1,384.0,46768.0,962.3504693603516,67.66938477319658,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,964.0106286621094,26214400,,81,81-Camera1[20600555].tif,52469894,5120x5120,uint16,1,320.0,46992.0,964.0106286621094,67.74740924417078,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,966.4248510742187,26214400,,82,82-Camera1[20600555].tif,52469894,5120x5120,uint16,1,384.0,46288.0,966.4248510742187,67.60044060451182,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,963.8720886230469,26214400,,83,83-Camera1[20600555].tif,52469894,5120x5120,uint16,1,384.0,45664.0,963.8720886230469,67.53027486576161,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,963.1832513427735,26214400,,84,84-Camera1[20600555].tif,52469894,5120x5120,uint16,1,352.0,46256.0,963.1832513427735,67.79710890105764,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,962.579937133789,26214400,,85,85-Camera1[20600555].tif,52469894,5120x5120,uint16,1,384.0,47920.0,962.579937133789,67.72203937969593,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,962.9305908203125,26214400,,86,86-Camera1[20600555].tif,52469894,5120x5120,uint16,1,352.0,46192.0,962.9305908203125,67.91822185614163,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,962.5689770507812,26214400,,87,87-Camera1[20600555].tif,52469894,5120x5120,uint16,1,320.0,46048.0,962.5689770507812,67.95890751637221,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,963.8015484619141,26214400,,88,88-Camera1[20600555].tif,52469894,5120x5120,uint16,1,368.0,46496.0,963.8015484619141,67.8462729608807,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,959.9297045898437,26214400,,89,89-Camera1[20600555].tif,52469894,5120x5120,uint16,1,320.0,46432.0,959.9297045898437,67.41991632410316,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,960.8413818359375,26214400,,90,90-Camera1[20600555].tif,52469894,5120x5120,uint16,1,384.0,46128.0,960.8413818359375,67.69922081147678,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,963.9444555664063,26214400,,91,91-Camera1[20600555].tif,52469894,5120x5120,uint16,1,400.0,46016.0,963.9444555664063,67.76895880930402,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,959.375185546875,26214400,,92,92-Camera1[20600555].tif,52469894,5120x5120,uint16,1,320.0,47568.0,959.375185546875,67.36649787978185,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,961.4979132080078,26214400,,93,93-Camera1[20600555].tif,52469894,5120x5120,uint16,1,368.0,46288.0,961.4979132080078,67.6195032724891,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,958.2714697265625,26214400,,94,94-Camera1[20600555].tif,52469894,5120x5120,uint16,1,352.0,45968.0,958.2714697265625,67.56953200777751,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,961.6693182373047,26214400,,95,95-Camera1[20600555].tif,52469894,5120x5120,uint16,1,352.0,47008.0,961.6693182373047,67.27421139783604,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,964.0809344482421,26214400,,96,96-Camera1[20600555].tif,52469894,5120x5120,uint16,1,352.0,46768.0,964.0809344482421,67.67175130880693,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,962.17474609375,26214400,,97,97-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,47392.0,962.17474609375,67.19645486060979,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,963.907221069336,26214400,,98,98-Camera1[20600555].tif,52469894,5120x5120,uint16,1,320.0,47216.0,963.907221069336,67.5478846391096,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,961.3888214111328,26214400,,99,99-Camera1[20600555].tif,52469894,5120x5120,uint16,1,432.0,46832.0,961.3888214111328,67.56054484689898,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,962.7405963134765,26214400,,100,100-Camera1[20600555].tif,52469894,5120x5120,uint16,1,368.0,46560.0,962.7405963134765,67.7130487693726,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,964.1746337890625,26214400,,101,101-Camera1[20600555].tif,52469894,5120x5120,uint16,1,384.0,46144.0,964.1746337890625,67.54514007944718,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,963.968291015625,26214400,,102,102-Camera1[20600555].tif,52469894,5120x5120,uint16,1,400.0,47856.0,963.968291015625,67.89461985088778,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,961.8362670898438,26214400,,103,103-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,46176.0,961.8362670898438,67.7376752953983,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,962.0181866455079,26214400,,104,104-Camera1[20600555].tif,52469894,5120x5120,uint16,1,352.0,52624.0,962.0181866455079,67.84600078895237,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,959.9672424316407,26214400,,105,105-Camera1[20600555].tif,52469894,5120x5120,uint16,1,400.0,52688.0,959.9672424316407,67.85434870278579,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,959.3681744384766,26214400,,106,106-Camera1[20600555].tif,52469894,5120x5120,uint16,1,352.0,54656.0,959.3681744384766,67.66707221163153,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,959.8316229248047,26214400,,107,107-Camera1[20600555].tif,52469894,5120x5120,uint16,1,320.0,53904.0,959.8316229248047,67.68790468153205,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,961.8645483398437,26214400,,108,108-Camera1[20600555].tif,52469894,5120x5120,uint16,1,352.0,53744.0,961.8645483398437,67.98309764167222,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,963.0829815673828,26214400,,109,109-Camera1[20600555].tif,52469894,5120x5120,uint16,1,384.0,53728.0,963.0829815673828,68.04056436041144,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,964.7144812011719,26214400,,110,110-Camera1[20600555].tif,52469894,5120x5120,uint16,1,320.0,53808.0,964.7144812011719,67.8521978777957,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,962.5915161132813,26214400,,111,111-Camera1[20600555].tif,52469894,5120x5120,uint16,1,432.0,53088.0,962.5915161132813,67.80739253012655,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,959.2892932128906,26214400,,112,112-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,46992.0,959.2892932128906,67.77245169213477,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,960.9577783203125,26214400,,113,113-Camera1[20600555].tif,52469894,5120x5120,uint16,1,352.0,47648.0,960.9577783203125,67.61816035583854,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,962.4673315429687,26214400,,114,114-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,46032.0,962.4673315429687,67.61385399176409,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,959.1073797607422,26214400,,115,115-Camera1[20600555].tif,52469894,5120x5120,uint16,1,320.0,46880.0,959.1073797607422,67.6019376152995,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,961.289521484375,26214400,,116,116-Camera1[20600555].tif,52469894,5120x5120,uint16,1,368.0,47024.0,961.289521484375,67.54953120186222,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,962.6630206298828,26214400,,117,117-Camera1[20600555].tif,52469894,5120x5120,uint16,1,416.0,47792.0,962.6630206298828,67.57586528614846,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,960.6219409179688,26214400,,118,118-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,46352.0,960.6219409179688,67.52358518830331,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,958.5673040771485,26214400,,119,119-Camera1[20600555].tif,52469894,5120x5120,uint16,1,384.0,46816.0,958.5673040771485,67.49779835508158,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,961.1132537841797,26214400,,120,120-Camera1[20600555].tif,52469894,5120x5120,uint16,1,304.0,46288.0,961.1132537841797,67.31404777117572,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,959.9357800292969,26214400,,121,121-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,45184.0,959.9357800292969,67.50744169637251,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,958.4555529785156,26214400,,122,122-Camera1[20600555].tif,52469894,5120x5120,uint16,1,400.0,46352.0,958.4555529785156,67.4018377366139,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,962.8174694824219,26214400,,123,123-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,46816.0,962.8174694824219,67.28684508851364,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,963.9325665283203,26214400,,124,124-Camera1[20600555].tif,52469894,5120x5120,uint16,1,400.0,46368.0,963.9325665283203,67.89835326116862,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,962.6017761230469,26214400,,125,125-Camera1[20600555].tif,52469894,5120x5120,uint16,1,400.0,46000.0,962.6017761230469,67.4938074363498,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,963.3161212158203,26214400,,126,126-Camera1[20600555].tif,52469894,5120x5120,uint16,1,432.0,44656.0,963.3161212158203,67.44430855229805,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,958.0740063476562,26214400,,127,127-Camera1[20600555].tif,52469894,5120x5120,uint16,1,320.0,46800.0,958.0740063476562,67.41543213432222,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,962.700415649414,26214400,,128,128-Camera1[20600555].tif,52469894,5120x5120,uint16,1,368.0,46256.0,962.700415649414,67.54556499892165,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,963.4714709472656,26214400,,129,129-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,46944.0,963.4714709472656,67.69009331661682,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,964.1223803710938,26214400,,130,130-Camera1[20600555].tif,52469894,5120x5120,uint16,1,400.0,46176.0,964.1223803710938,67.56056775970366,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,962.0781866455078,26214400,,131,131-Camera1[20600555].tif,52469894,5120x5120,uint16,1,320.0,46384.0,962.0781866455078,67.417870011645,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,960.0482507324218,26214400,,132,132-Camera1[20600555].tif,52469894,5120x5120,uint16,1,320.0,46896.0,960.0482507324218,67.81307110928604,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,960.8482434082031,26214400,,133,133-Camera1[20600555].tif,52469894,5120x5120,uint16,1,416.0,45648.0,960.8482434082031,67.50757100708559,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,962.3093347167969,26214400,,134,134-Camera1[20600555].tif,52469894,5120x5120,uint16,1,400.0,46224.0,962.3093347167969,68.09890570002425,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,962.4310827636718,26214400,,135,135-Camera1[20600555].tif,52469894,5120x5120,uint16,1,400.0,46304.0,962.4310827636718,67.33836603097211,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,964.8429351806641,26214400,,136,136-Camera1[20600555].tif,52469894,5120x5120,uint16,1,400.0,46832.0,964.8429351806641,67.73920572687358,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,961.7304467773438,26214400,,137,137-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,45904.0,961.7304467773438,67.62162759646152,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,963.1204431152344,26214400,,138,138-Camera1[20600555].tif,52469894,5120x5120,uint16,1,320.0,44864.0,963.1204431152344,67.50333804534856,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,961.8795965576172,26214400,,139,139-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,47248.0,961.8795965576172,67.89301166391307,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,955.0111047363281,26214400,,140,140-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,45616.0,955.0111047363281,67.5917396417499,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,954.4510888671875,26214400,,141,141-Camera1[20600555].tif,52469894,5120x5120,uint16,1,368.0,46304.0,954.4510888671875,67.53986840023741,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,956.9612622070313,26214400,,142,142-Camera1[20600555].tif,52469894,5120x5120,uint16,1,384.0,46032.0,956.9612622070313,67.68293467960979,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,957.3858135986328,26214400,,143,143-Camera1[20600555].tif,52469894,5120x5120,uint16,1,352.0,46416.0,957.3858135986328,67.56688009164151,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,957.3713287353515,26214400,,144,144-Camera1[20600555].tif,52469894,5120x5120,uint16,1,368.0,46144.0,957.3713287353515,67.98325879254564,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,955.9056567382812,26214400,,145,145-Camera1[20600555].tif,52469894,5120x5120,uint16,1,352.0,45728.0,955.9056567382812,67.7394767090632,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,954.4954229736328,26214400,,146,146-Camera1[20600555].tif,52469894,5120x5120,uint16,1,368.0,46528.0,954.4954229736328,67.35558606053148,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,957.3197424316406,26214400,,147,147-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,47504.0,957.3197424316406,67.44346828774268,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,957.2259576416016,26214400,,148,148-Camera1[20600555].tif,52469894,5120x5120,uint16,1,416.0,46912.0,957.2259576416016,67.39252143118837,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,959.4880895996093,26214400,,149,149-Camera1[20600555].tif,52469894,5120x5120,uint16,1,400.0,47168.0,959.4880895996093,67.49177509559568,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,958.6403002929687,26214400,,150,150-Camera1[20600555].tif,52469894,5120x5120,uint16,1,320.0,46768.0,958.6403002929687,68.09958417746901,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,954.3379345703125,26214400,,151,151-Camera1[20600555].tif,52469894,5120x5120,uint16,1,400.0,45984.0,954.3379345703125,67.55444736521753,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,958.2234246826172,26214400,,152,152-Camera1[20600555].tif,52469894,5120x5120,uint16,1,352.0,46112.0,958.2234246826172,67.6349846838789,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,955.2105841064454,26214400,,153,153-Camera1[20600555].tif,52469894,5120x5120,uint16,1,400.0,46368.0,955.2105841064454,67.61336834815226,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,959.2103924560547,26214400,,154,154-Camera1[20600555].tif,52469894,5120x5120,uint16,1,416.0,46848.0,959.2103924560547,67.75821492519118,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,953.8118255615234,26214400,,155,155-Camera1[20600555].tif,52469894,5120x5120,uint16,1,320.0,45856.0,953.8118255615234,67.7844641285679,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,956.9713494873047,26214400,,156,156-Camera1[20600555].tif,52469894,5120x5120,uint16,1,432.0,45536.0,956.9713494873047,67.75970670128233,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,959.1945178222657,26214400,,157,157-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,46096.0,959.1945178222657,67.61274703591484,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,955.9245666503906,26214400,,158,158-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,46624.0,955.9245666503906,67.5210583705677,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,954.7719232177734,26214400,,159,159-Camera1[20600555].tif,52469894,5120x5120,uint16,1,416.0,46528.0,954.7719232177734,67.85257540101023,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,954.2244805908203,26214400,,160,160-Camera1[20600555].tif,52469894,5120x5120,uint16,1,400.0,46896.0,954.2244805908203,67.7221293469762,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,952.5822998046875,26214400,,161,161-Camera1[20600555].tif,52469894,5120x5120,uint16,1,384.0,45840.0,952.5822998046875,67.84120453239515,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,954.8310876464843,26214400,,162,162-Camera1[20600555].tif,52469894,5120x5120,uint16,1,400.0,48160.0,954.8310876464843,67.69080426321167,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,955.7854052734375,26214400,,163,163-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,46240.0,955.7854052734375,67.57631279276661,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,954.7746789550781,26214400,,164,164-Camera1[20600555].tif,52469894,5120x5120,uint16,1,384.0,46784.0,954.7746789550781,67.90903371291097,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,956.932710571289,26214400,,165,165-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,46720.0,956.932710571289,67.85399297398533,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,953.7291076660156,26214400,,166,166-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,47472.0,953.7291076660156,67.91826408879726,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,956.427744140625,26214400,,167,167-Camera1[20600555].tif,52469894,5120x5120,uint16,1,416.0,47840.0,956.427744140625,67.73972941487254,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,956.4683892822266,26214400,,168,168-Camera1[20600555].tif,52469894,5120x5120,uint16,1,320.0,46896.0,956.4683892822266,67.78256814327315,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,956.7066802978516,26214400,,169,169-Camera1[20600555].tif,52469894,5120x5120,uint16,1,416.0,48288.0,956.7066802978516,67.50469466043542,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,958.775146484375,26214400,,170,170-Camera1[20600555].tif,52469894,5120x5120,uint16,1,416.0,48288.0,958.775146484375,67.95204527106974,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,959.3824981689453,26214400,,171,171-Camera1[20600555].tif,52469894,5120x5120,uint16,1,384.0,47648.0,959.3824981689453,67.93764525401556,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,961.975625,26214400,,172,172-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,47328.0,961.975625,67.89116255253232,0.0,0.0
2,1,512,2304,2304,512,512,Per-frame sampled pixel mean in raw DN; stride recorded in pixel_statistics_stride.,957.9576251220703,26214400,,173,173-Camera1[20600555].tif,52469894,5120x5120,uint16,1,336.0,47504.0,957.9576251220703,67.66786161741517,0.0,0.0
