split,pair_type,pair_id,content_id,condition_id,scene_id,sigma_DN,seed,residual_mean_DN,residual_std_DN,residual_std_relative_error,residual_skewness,residual_excess_kurtosis,negative_before_clipping_ratio,above_one_before_clipping_ratio,added_zero_ratio,added_one_ratio,brightness_shift_DN,gradient_ratio,noisy_round_trip_max_error_DN,residual_reconstruction_max_error_DN,patch_height,patch_width,number_of_pixels,standard_error_mean_DN,z_mean,clipping_mean_contribution_DN,pair_gate_pass,failure_reason
training,G,train_content_024_mid_G,content_024,mid,single_unknown_source_group,91.4432,2124713143,0.20478854999552598,91.45191108600243,9.52622611896904e-05,0.0020816538017243147,-0.017800331115722656,0.0,0.0,0.0,0.0,0.2047885752448675,1.40502858835162,0.5,0.5,512,512,262144,0.1786,1.1466324187879393,2.5249341506494716e-08,True,
training,CG_SHARED,train_content_024_mid_CG_SHARED,content_024,mid,single_unknown_source_group,88.23103152697934,2124713143,0.19759482586800098,88.23943483426422,9.524208364616177e-05,0.0020815576426684856,-0.017798900604248047,0.0,0.0,0.0,0.0,0.19759465678105492,1.3769342396262736,0.5,0.5,512,512,262144,0.17232623345113152,1.1466323026437826,-1.6908694605577423e-07,True,
training,G,train_content_024_high_G,content_024,high,single_unknown_source_group,91.4432,3549749374,-0.2691436381732353,91.54688953798626,0.0011339228940616217,0.0017583625158295035,0.0026998519897460938,0.0,0.0,0.0,0.0,-0.2691436526673918,1.1433543027459367,0.5,0.5,512,512,262144,0.1786,-1.5069632596485738,-1.4494156541644543e-08,True,
training,CG_SHARED,train_content_024_high_CG_SHARED,content_024,high,single_unknown_source_group,148.4405090006516,3549749374,-0.43690313304405004,148.60883460121914,0.0011339600066099013,0.001758203492499888,0.0027000904083251953,0.0,0.0,0.0,0.0,-0.4369032282086849,1.3793134871495267,0.5,0.5,512,512,262144,0.28992286914189763,-1.506963332479355,-9.516463483905113e-08,True,
training,G,train_content_025_low_G,content_025,low,single_unknown_source_group,91.4432,1210052562,-0.25007723177118746,91.49133929952502,0.0005264393582575734,0.001975057180970907,-0.005964994430541992,0.0,0.0,0.0,0.0,-0.2500772621567515,2.0478944387840596,0.5,0.5,512,512,262144,0.1786,-1.4002084645643194,-3.038556406487203e-08,True,
training,CG_SHARED,train_content_025_low_CG_SHARED,content_025,low,single_unknown_source_group,55.29993549356029,1210052562,-0.15123326895449588,55.3290456848868,0.0005264055204892489,0.001974936109036207,-0.0059642791748046875,0.0,0.0,0.0,0.0,-0.15123323010695078,1.3840271143983474,0.5,0.5,512,512,262144,0.10800768651085994,-1.400208391087885,3.8847545097420166e-08,True,
training,G,train_content_025_mid_G,content_025,mid,single_unknown_source_group,91.4432,3579254364,0.07112005700175894,91.43806359238866,5.617047097373907e-05,-0.008449943736195564,0.010690927505493164,0.0,0.0,0.0,0.0,0.07112002140077678,1.410327759804128,0.5,0.5,512,512,262144,0.1786,0.3982086058329168,-3.560098216226493e-08,True,
training,CG_SHARED,train_content_025_mid_CG_SHARED,content_025,mid,single_unknown_source_group,88.23103152697934,3579254364,0.0686217805348388,88.2260738026244,5.619025720471072e-05,-0.008449859917163849,0.010690689086914062,0.0,0.0,0.0,0.0,0.06862179346697417,1.381970298984026,0.5,0.5,512,512,262144,0.17232623345113152,0.3982085557176566,1.2932135362575536e-08,True,
training,G,train_content_025_high_G,content_025,high,single_unknown_source_group,91.4432,897341201,0.06141857993312311,91.43403099157624,0.00010026998643713618,0.0024132304824888706,0.007863521575927734,0.0,0.0,0.0,0.0,0.06141849207139671,1.1436232221013252,0.5,0.5,512,512,262144,0.1786,0.34388902538142835,-8.786172639441148e-08,True,
training,CG_SHARED,train_content_025_high_CG_SHARED,content_025,high,single_unknown_source_group,148.4405090006516,897341201,0.0997013112301035,148.42563037050607,0.00010023295019456031,0.002413199283182621,0.007862091064453125,0.0,0.0,0.0,0.0,0.09970133713760099,1.3801832234485163,0.5,0.5,512,512,262144,0.28992286914189763,0.3438890885882702,2.5907497480659458e-08,True,
training,G,train_content_026_low_G,content_026,low,single_unknown_source_group,91.4432,475182516,-0.15308920441856363,91.32701498262652,0.001270570336268656,0.0019208112498745322,-0.002415895462036133,0.0,0.0,0.0,0.0,-0.153089182450028,2.0345643008859504,0.5,0.5,512,512,262144,0.1786,-0.8571623987601547,2.1968535629524055e-08,True,
training,CG_SHARED,train_content_026_low_CG_SHARED,content_026,low,single_unknown_source_group,55.29993549356029,475182516,-0.09258011980215866,55.229671165308,0.0012706041630098303,0.0019207983277738094,-0.0024161338806152344,0.0,0.0,0.0,0.0,-0.09258011747776518,1.3757701981261303,0.5,0.5,512,512,262144,0.10800768651085994,-0.857162326061395,2.3243934832439805e-09,True,
training,G,train_content_026_mid_G,content_026,mid,single_unknown_source_group,91.4432,4230630967,-0.07100993303325775,91.43052035616344,0.00013866141863542677,0.007735750172287226,-0.007936954498291016,0.0,0.0,0.0,0.0,-0.07101000477963026,1.4112558143121232,0.5,0.5,512,512,262144,0.1786,-0.39759201026460106,-7.174637250972893e-08,True,
training,CG_SHARED,train_content_026_mid_CG_SHARED,content_026,mid,single_unknown_source_group,88.23103152697934,4230630967,-0.06851554361777346,88.2187955401316,0.00013868121720871204,0.007735588122159243,-0.007936477661132812,0.0,0.0,0.0,0.0,-0.06851559683990871,1.382824141274532,0.5,0.5,512,512,262144,0.17232623345113152,-0.39759206851812945,-5.322213525449371e-08,True,
training,G,train_content_026_high_G,content_026,high,single_unknown_source_group,91.4432,2460587056,-0.22019753781599616,91.44351971229365,3.496293804739771e-06,-0.0006147220847196877,-0.00488734245300293,0.0,0.0,0.0,0.0,-0.2201974359156189,1.144753346517316,0.5,0.5,512,512,262144,0.1786,-1.2329089463381644,1.0190037724733259e-07,True,
training,CG_SHARED,train_content_026_high_CG_SHARED,content_026,high,single_unknown_source_group,148.4405090006516,2460587056,-0.3574485350015957,148.4410334378847,3.5329792159919975e-06,-0.0006146834930405021,-0.004888057708740234,0.0,0.0,0.0,0.0,-0.3574487436287299,1.3824863244215913,0.5,0.5,512,512,262144,0.28992286914189763,-1.2329090701246088,-2.0862713423497325e-07,True,
training,G,train_content_027_low_G,content_027,low,single_unknown_source_group,91.4432,737729717,0.34780981192794,91.44583521113252,2.8818010880129514e-05,0.0036078032571822405,0.009197235107421875,0.0,0.0,0.0,0.0,0.34780986463532226,2.0745262119171173,0.5,0.5,512,512,262144,0.1786,1.9474233590590146,5.2707382236505396e-08,True,
training,CG_SHARED,train_content_027_low_CG_SHARED,content_027,low,single_unknown_source_group,55.29993549356029,737729717,0.21033669119509346,55.30152725103136,2.878407464424248e-05,0.0036078125704079866,0.009197473526000977,0.0,0.0,0.0,0.0,0.2103367586759486,1.3924575897064295,0.5,0.5,512,512,262144,0.10800768651085994,1.947423354669712,6.748085512597868e-08,True,
training,G,train_content_027_mid_G,content_027,mid,single_unknown_source_group,91.4432,2640107300,0.26361456005275397,91.50358929215741,0.0006604022186166939,0.004338279832154512,0.0014951229095458984,0.0,0.0,0.0,0.0,0.26361454196594636,1.420364687651213,0.5,0.5,512,512,262144,0.1786,1.4760053754353524,-1.808680760717607e-08,True,
training,CG_SHARED,train_content_027_mid_CG_SHARED,content_027,mid,single_unknown_source_group,88.23103152697934,2640107300,0.25435444982503697,88.2892977075982,0.0006603819496436645,0.004338235594332218,0.0014965534210205078,0.0,0.0,0.0,0.0,0.25435451228831063,1.3912385181795532,0.5,0.5,512,512,262144,0.17232623345113152,1.476005392395274,6.246327366454807e-08,True,
training,G,train_content_027_high_G,content_027,high,single_unknown_source_group,91.4432,3470802215,-0.01811031015147957,91.39929081833529,0.0004801798456825259,0.002460279269143939,-0.00012373924255371094,0.0,0.0,0.0,0.0,-0.018110391474159826,1.149720329169043,0.5,0.5,512,512,262144,0.1786,-0.10140151260626858,-8.132268025651257e-08,True,
training,CG_SHARED,train_content_027_high_CG_SHARED,content_027,high,single_unknown_source_group,148.4405090006516,3470802215,-0.029398626774604142,148.3692363529463,0.0004801428409611055,0.002460205927491188,-0.00012421607971191406,0.0,0.0,0.0,0.0,-0.029398386207866167,1.3939919459826593,0.5,0.5,512,512,262144,0.28992286914189763,-0.10140154469917136,2.4056673797456796e-07,True,
training,G,train_content_028_low_G,content_028,low,single_unknown_source_group,91.4432,1179683697,-0.06488340564232697,91.57392961549641,0.0014296264292632626,0.008468663319945335,-0.005836009979248047,0.0,0.0,0.0,0.0,-0.06488353240488465,2.0634915359342325,0.5,0.5,512,512,262144,0.1786,-0.3632889453657725,-1.2676255767285483e-07,True,
training,CG_SHARED,train_content_028_low_CG_SHARED,content_028,low,single_unknown_source_group,55.29993549356029,1179683697,-0.03923799721957688,55.37899183571583,0.0014295919416532625,0.008468816056847572,-0.00583648681640625,0.0,0.0,0.0,0.0,-0.03923802653035491,1.3893912577946632,0.5,0.5,512,512,262144,0.10800768651085994,-0.3632889332893135,-2.9310778026925277e-08,True,
training,G,train_content_028_mid_G,content_028,mid,single_unknown_source_group,91.4432,544953843,-0.24161564108553352,91.19861577825165,0.002674711971457194,0.010665712878108025,-0.011861085891723633,0.0,0.0,0.0,0.0,-0.24161574564149468,1.4106525225037467,0.5,0.5,512,512,262144,0.1786,-1.352831137097052,-1.0455596116676347e-07,True,
training,CG_SHARED,train_content_028_mid_CG_SHARED,content_028,mid,single_unknown_source_group,88.23103152697934,544953843,-0.23312828518713624,87.99503717633281,0.002674731855247084,0.01066555455327034,-0.011861324310302734,0.0,0.0,0.0,0.0,-0.23312831774108034,1.3822450580868513,0.5,0.5,512,512,262144,0.17232623345113152,-1.3528310839176267,-3.25539440959588e-08,True,
training,G,train_content_028_high_G,content_028,high,single_unknown_source_group,91.4432,3465340971,0.06364375654743393,91.55818791013951,0.001257479070499549,0.0035813297145068645,0.00057220458984375,0.0,0.0,0.0,0.0,0.06364360591140539,1.146831599365675,0.5,0.5,512,512,262144,0.1786,0.3563480209822728,-1.5063602853970792e-07,True,
training,CG_SHARED,train_content_028_high_CG_SHARED,content_028,high,single_unknown_source_group,148.4405090006516,3465340971,0.10331343071363852,148.62717532889386,0.0012575160884246794,0.003581385361030698,0.0005724430084228516,0.0,0.0,0.0,0.0,0.10331348612533375,1.387646852245104,0.5,0.5,512,512,262144,0.28992286914189763,0.356347986688396,5.5411695232265856e-08,True,
training,G,train_content_029_low_G,content_029,low,single_unknown_source_group,91.4432,2105161091,-0.1793415580104647,91.47643432166493,0.00036344224245127776,-0.007198041770607233,-0.002721071243286133,0.0,0.0,0.0,0.0,-0.17934159817865059,2.0611411976691834,0.5,0.5,512,512,262144,0.1786,-1.0041520605289176,-4.016818588858939e-08,True,
training,CG_SHARED,train_content_029_low_CG_SHARED,content_029,low,single_unknown_source_group,55.29993549356029,2105161091,-0.1084561406807052,55.32003193773822,0.00036340809439589297,-0.007197875063866377,-0.0027217864990234375,0.0,0.0,0.0,0.0,-0.10845613004886623,1.3868974558002567,0.5,0.5,512,512,262144,0.10800768651085994,-1.0041520579167313,1.0631838964769713e-08,True,
training,G,train_content_029_mid_G,content_029,mid,single_unknown_source_group,91.4432,1444017786,-0.02672433840302091,91.55093321102366,0.0011781434926124287,0.0019323687301948667,0.006388664245605469,0.0,0.0,0.0,0.0,-0.026724255544241515,1.4211662577881714,0.5,0.5,512,512,262144,0.1786,-0.14963235388029622,8.285877939329112e-08,True,
training,CG_SHARED,train_content_029_mid_CG_SHARED,content_029,mid,single_unknown_source_group,88.23103152697934,1444017786,-0.025785578685233013,88.33497858384185,0.0011781235588379602,0.0019325029570609331,0.006389141082763672,0.0,0.0,0.0,0.0,-0.025785589262339315,1.392188281592757,0.5,0.5,512,512,262144,0.17232623345113152,-0.14963234656054453,-1.0577106301923322e-08,True,
training,G,train_content_029_high_G,content_029,high,single_unknown_source_group,91.4432,3765839170,0.1566958647827833,91.28189116827104,0.0017640331017392161,-0.0020918939262628555,0.001409769058227539,0.0,0.0,0.0,0.0,0.15669589248050286,1.1463175136294514,0.5,0.5,512,512,262144,0.1786,0.8773564657490666,2.7697719562347345e-08,True,
training,CG_SHARED,train_content_029_high_CG_SHARED,content_029,high,single_unknown_source_group,148.4405090006516,3765839170,0.25436571772163474,148.17866049488845,0.001763996280570494,-0.002091938629746437,0.0014088153839111328,0.0,0.0,0.0,0.0,0.2543657395598764,1.3863999972413508,0.5,0.5,512,512,262144,0.28992286914189763,0.877356513732416,2.1838241659466462e-08,True,
training,G,train_content_030_low_G,content_030,low,single_unknown_source_group,91.4432,531807550,0.08892300960340023,91.55096480331822,0.0011784889780565267,-0.004444807302206755,0.00528717041015625,0.0,0.0,0.0,0.0,0.08892310090519828,2.059283019280396,0.5,0.5,512,512,262144,0.1786,0.49788919150839994,9.130179805250105e-08,True,
training,CG_SHARED,train_content_030_low_CG_SHARED,content_030,low,single_unknown_source_group,55.29993549356029,531807550,0.053775859960650714,55.36510398627603,0.0011784551308080783,-0.004444813821464777,0.005286693572998047,0.0,0.0,0.0,0.0,0.05377585107741112,1.3858436701018224,0.5,0.5,512,512,262144,0.10800768651085994,0.49788919379588475,-8.883239595303127e-09,True,
training,G,train_content_030_mid_G,content_030,mid,single_unknown_source_group,91.4432,2197708378,-0.1989076926790263,91.43478357858811,9.203988281134352e-05,-0.00010645700967870653,0.0024111270904541016,0.0,0.0,0.0,0.0,-0.19890767736070458,1.4166275345601882,0.5,0.5,512,512,262144,0.1786,-1.113704886220752,1.531832172219083e-08,True,
training,CG_SHARED,train_content_030_mid_CG_SHARED,content_030,mid,single_unknown_source_group,88.23103152697934,2197708378,-0.19192055985850587,88.22290901195869,9.205961757526631e-05,-0.00010649949399521574,0.0024111270904541016,0.0,0.0,0.0,0.0,-0.191920431472985,1.3878263041921124,0.5,0.5,512,512,262144,0.17232623345113152,-1.1137048377078986,1.2838552088112465e-07,True,
training,G,train_content_030_high_G,content_030,high,single_unknown_source_group,91.4432,3012607307,0.1316924178133471,91.1524494109306,0.003179575835812876,-0.0008966726600192487,0.0006768703460693359,0.0,0.0,0.0,0.0,0.1316924358887661,1.1481004682341218,0.5,0.5,512,512,262144,0.1786,0.7373595622247877,1.8075419022656192e-08,True,
training,CG_SHARED,train_content_030_high_CG_SHARED,content_030,high,single_unknown_source_group,148.4405090006516,3012607307,0.21377741065106592,147.9685365811767,0.0031795392150859784,-0.0008965661399997771,0.0006763935089111328,0.0,0.0,0.0,0.0,0.21377731176938752,1.3888337339288874,0.5,0.5,512,512,262144,0.28992286914189763,0.737359599412754,-9.888167840088613e-08,True,
training,G,train_content_031_low_G,content_031,low,single_unknown_source_group,91.4432,2881628466,0.17957865768348713,91.69762006429241,0.0027822742893118782,0.005822047125548124,-0.0017616748809814453,0.0,0.0,0.0,0.0,0.1795786552139722,2.0819041761721007,0.5,0.5,512,512,262144,0.1786,1.0054796062905214,-2.4695149258846527e-09,True,
training,CG_SHARED,train_content_031_low_CG_SHARED,content_031,low,single_unknown_source_group,55.29993549356029,2881628466,0.10859952254456151,55.453793190552055,0.0027822400807263332,0.005822174716740847,-0.0017609596252441406,0.0,0.0,0.0,0.0,0.1085994599194251,1.3957122393616874,0.5,0.5,512,512,262144,0.10800768651085994,1.0054795732861297,-6.262513640997724e-08,True,
training,G,train_content_031_mid_G,content_031,mid,single_unknown_source_group,91.4432,4049583843,0.42294144877593753,91.70359173134054,0.0028475789489052577,-0.0022770618088543415,0.0027000904083251953,0.0,0.0,0.0,0.0,0.4229415257417646,1.4276043718290983,0.5,0.5,512,512,262144,0.1786,2.3680932182303334,7.696582704497246e-08,True,
training,CG_SHARED,train_content_031_mid_CG_SHARED,content_031,mid,single_unknown_source_group,88.23103152697934,4049583843,0.4080845848308987,88.48227459610757,0.0028475590138760973,-0.0022769004572182894,0.002700328826904297,0.0,0.0,0.0,0.0,0.4080845026452895,1.3981754610685087,0.5,0.5,512,512,262144,0.17232623345113152,2.368093218648708,-8.218560920703055e-08,True,
training,G,train_content_031_high_G,content_031,high,single_unknown_source_group,91.4432,3212666230,-0.2151042493983779,91.30609136424074,0.0014993858018886226,-0.007282682694494724,-0.024964570999145508,0.0,0.0,0.0,0.0,-0.21510431210247205,1.1482259316182253,0.5,0.5,512,512,262144,0.1786,-1.2043910940558673,-6.270409413922096e-08,True,
training,CG_SHARED,train_content_031_high_CG_SHARED,content_031,high,single_unknown_source_group,148.4405090006516,3212666230,-0.3491805379230317,148.21794485039408,0.00149934914502708,-0.007282637059688568,-0.02496504783630371,0.0,0.0,0.0,0.0,-0.3491805371025425,1.391443983210775,0.5,0.5,512,512,262144,0.28992286914189763,-1.2043911505033136,8.204892321117541e-10,True,
training,G,train_content_032_low_G,content_032,low,single_unknown_source_group,91.4432,3824547464,0.23257310764723232,91.73105110888412,0.0031478678445648473,0.011978820897638798,0.0013973712921142578,0.0,0.0,0.0,0.0,0.23257307239308744,2.0716759872511523,0.5,0.5,512,512,262144,0.1786,1.302201050656396,-3.52541448811472e-08,True,
training,CG_SHARED,train_content_032_low_CG_SHARED,content_032,low,single_unknown_source_group,55.29993549356029,3824547464,0.14064770515709346,55.47401046518514,0.0031478331768600063,0.011978916823863983,0.0013976097106933594,0.0,0.0,0.0,0.0,0.14064766481145963,1.3929707680752874,0.5,0.5,512,512,262144,0.10800768651085994,1.3022008868132884,-4.034563383381595e-08,True,
training,G,train_content_032_mid_G,content_032,mid,single_unknown_source_group,91.4432,2004582321,-0.04968531530241682,91.42050342451765,0.00024820408168520685,0.006206081248819828,0.006320953369140625,0.0,0.0,0.0,0.0,-0.0496852613349974,1.4191915264269988,0.5,0.5,512,512,262144,0.1786,-0.27819325477277057,5.3967419422207286e-08,True,
training,CG_SHARED,train_content_032_mid_CG_SHARED,content_032,mid,single_unknown_source_group,88.23103152697934,2004582321,-0.047939991130914184,88.20913048698645,0.0002482237781180931,0.006206256337463856,0.0063207149505615234,0.0,0.0,0.0,0.0,-0.047939873804452304,1.3903454531669384,0.5,0.5,512,512,262144,0.17232623345113152,-0.27819322787269685,1.1732646187923024e-07,True,
training,G,train_content_032_high_G,content_032,high,single_unknown_source_group,91.4432,1632639853,-0.009321520058548582,91.66863840847722,0.0024653381386173815,0.008190120570361614,-0.015011787414550781,0.0,0.0,0.0,0.0,-0.009321430255990748,1.150574606900461,0.5,0.5,512,512,262144,0.1786,-0.052192161582018934,8.980255783441748e-08,True,
training,CG_SHARED,train_content_032_high_CG_SHARED,content_032,high,single_unknown_source_group,148.4405090006516,1632639853,-0.015131713500775357,148.80647054081788,0.0024653751366797705,0.008190171793103218,-0.01501154899597168,0.0,0.0,0.0,0.0,-0.01513160539790448,1.3945530301173177,0.5,0.5,512,512,262144,0.28992286914189763,-0.05219220389740765,1.0810287087714698e-07,True,
training,G,train_content_033_low_G,content_033,low,single_unknown_source_group,91.4432,2148591401,-0.041288673439903945,91.43001101531392,0.00014423144297314114,0.003554023802280426,-0.0002493858337402344,0.0,0.0,0.0,0.0,-0.041288694672476645,2.0679254332668524,0.5,0.5,512,512,262144,0.1786,-0.23117958253025725,-2.12325727000362e-08,True,
training,CG_SHARED,train_content_033_low_CG_SHARED,content_033,low,single_unknown_source_group,55.29993549356029,2148591401,-0.024969176454911424,55.29195763328052,0.00014426527279949762,0.0035540051758289337,-0.00024962425231933594,0.0,0.0,0.0,0.0,-0.02496917053253167,1.3907175114208494,0.5,0.5,512,512,262144,0.10800768651085994,-0.2311796249093885,5.922379753275919e-09,True,
training,G,train_content_033_mid_G,content_033,mid,single_unknown_source_group,91.4432,1200055032,0.05381119386798361,91.525475244042,0.0008997415230656266,-0.004417175427079201,-0.005894660949707031,0.0,0.0,0.0,0.0,0.053811185382386384,1.4223136734069126,0.5,0.5,512,512,262144,0.1786,0.30129447854414115,-8.485597224883179e-09,True,
training,CG_SHARED,train_content_033_mid_CG_SHARED,content_033,mid,single_unknown_source_group,88.23103152697934,1200055032,0.05192094056927343,88.31041490786077,0.0008997217816405611,-0.00441712373867631,-0.005894899368286133,0.0,0.0,0.0,0.0,0.05192112311379837,1.3932156987711184,0.5,0.5,512,512,262144,0.17232623345113152,0.3012944664864229,1.8254452494037565e-07,True,
training,G,train_content_033_high_G,content_033,high,single_unknown_source_group,91.4432,125895486,-0.1497476654641653,91.37862452120577,0.0007061813103023452,-0.010593811981379986,-0.00506138801574707,0.0,0.0,0.0,0.0,-0.1497477891340715,1.1478850473226283,0.5,0.5,512,512,262144,0.1786,-0.8384527741554607,-1.2366990620460427e-07,True,
training,CG_SHARED,train_content_033_high_CG_SHARED,content_033,high,single_unknown_source_group,148.4405090006516,125895486,-0.24308664157908244,148.33568856110196,0.000706144436281655,-0.010593964718282223,-0.00506138801574707,0.0,0.0,0.0,0.0,-0.2430865149570316,1.3897353005080315,0.5,0.5,512,512,262144,0.28992286914189763,-0.838452800562304,1.2662205084446043e-07,True,
training,G,train_content_034_low_G,content_034,low,single_unknown_source_group,91.4432,2724923446,0.22116696234148314,91.54412286739719,0.0011036672753926763,-0.001401742221787572,0.001642465591430664,0.0,0.0,0.0,0.0,0.22116695679285314,2.0650445799854427,0.5,0.5,512,512,262144,0.1786,1.238336855215471,-5.548629999907462e-09,True,
training,CG_SHARED,train_content_034_low_CG_SHARED,content_034,low,single_unknown_source_group,55.29993549356029,2724923446,0.13374989230156664,55.360966342095736,0.0011036332681175051,-0.001401829649694264,0.001642465591430664,0.0,0.0,0.0,0.0,0.13374984350206898,1.389290599134048,0.5,0.5,512,512,262144,0.10800768651085994,1.2383367945587684,-4.879949766500857e-08,True,
training,G,train_content_034_mid_G,content_034,mid,single_unknown_source_group,91.4432,1740191574,0.0837531486174723,91.72693673693693,0.003102874100391613,-0.0005681822076439857,0.013503789901733398,0.0,0.0,0.0,0.0,0.08375319246366253,1.4217593965025683,0.5,0.5,512,512,262144,0.1786,0.46894260144161415,4.3846190234120286e-08,True,
training,CG_SHARED,train_content_034_mid_CG_SHARED,content_034,mid,single_unknown_source_group,88.23103152697934,1740191574,0.08081111702149513,88.50479954970386,0.003102854154445786,-0.0005681201000697911,0.013504505157470703,0.0,0.0,0.0,0.0,0.08081114917986909,1.3926707749274334,0.5,0.5,512,512,262144,0.17232623345113152,0.4689426293554524,3.2158373963753206e-08,True,
training,G,train_content_034_high_G,content_034,high,single_unknown_source_group,91.4432,2931114577,0.09129330792011753,91.43234111420247,0.00011875006340036246,0.001953118946403265,-0.015017032623291016,0.0,0.0,0.0,0.0,0.09129360618324256,1.1469982325476515,0.5,0.5,512,512,262144,0.1786,0.5111607386344766,2.9826312503145047e-07,True,
training,CG_SHARED,train_content_034_high_CG_SHARED,content_034,high,single_unknown_source_group,148.4405090006516,2931114577,0.14819718310281826,148.42288716115237,0.00011871314385708563,0.0019531536381691694,-0.015017032623291016,0.0,0.0,0.0,0.0,0.14819704732161654,1.3880096762212997,0.5,0.5,512,512,262144,0.28992286914189763,0.5111607219583832,-1.3578120172663688e-07,True,
training,G,train_content_035_low_G,content_035,low,single_unknown_source_group,91.4432,406940465,-0.16177908427501664,91.25828833422926,0.0020221478007193673,-0.007696202024817467,-0.002451658248901367,0.0,0.0,0.0,0.0,-0.1617791033310123,2.0766893108550097,0.5,0.5,512,512,262144,0.1786,-0.905817941069522,-1.905599567031402e-08,True,
training,CG_SHARED,train_content_035_low_CG_SHARED,content_035,low,single_unknown_source_group,55.29993549356029,406940465,-0.09783531086425723,55.18810896489224,0.002022181900756037,-0.007696195971220732,-0.0024538040161132812,0.0,0.0,0.0,0.0,-0.09783530472024182,1.3940653014514675,0.5,0.5,512,512,262144,0.10800768651085994,-0.9058180396672055,6.14401540754983e-09,True,
training,G,train_content_035_mid_G,content_035,mid,single_unknown_source_group,91.4432,2326952642,0.135054559276225,91.32480286390623,0.0012947615141834067,0.002180397044867277,-0.0012331008911132812,0.0,0.0,0.0,0.0,0.13505452380787375,1.4237021648469914,0.5,0.5,512,512,262144,0.1786,0.7561845424200728,-3.5468351256007224e-08,True,
training,CG_SHARED,train_content_035_mid_CG_SHARED,content_035,mid,single_unknown_source_group,88.23103152697934,2326952642,0.1303104340859811,88.11679163564547,0.0012947813185084926,0.002180417301133275,-0.0012328624725341797,0.0,0.0,0.0,0.0,0.13031059709247117,1.3944458086113887,0.5,0.5,512,512,262144,0.17232623345113152,0.7561845429815808,1.6300649008371693e-07,True,
training,G,train_content_035_high_G,content_035,high,single_unknown_source_group,91.4432,3832284643,-0.06958293746542282,91.57369156478373,0.0014270231661154115,0.0026136392261832952,0.0090484619140625,0.0,0.0,0.0,0.0,-0.06958314374310604,1.1493717664035035,0.5,0.5,512,512,262144,0.1786,-0.3896021134682129,-2.0627768321235251e-07,True,
training,CG_SHARED,train_content_035_high_CG_SHARED,content_035,high,single_unknown_source_group,148.4405090006516,3832284643,-0.11295458344091791,148.65234253510772,0.0014270601460629807,0.0026137090753763914,0.009048938751220703,0.0,0.0,0.0,0.0,-0.11295477493733941,1.3950330219961644,0.5,0.5,512,512,262144,0.28992286914189763,-0.3896021854889767,-1.9149642149773882e-07,True,
training,G,train_content_036_low_G,content_036,low,single_unknown_source_group,91.4432,1276773400,-0.07530245819254022,91.43616650397482,7.691655612650248e-05,0.0008298500906676054,0.008818864822387695,0.0,0.0,0.0,0.0,-0.07530242947504817,2.0582975884703902,0.5,0.5,512,512,262144,0.1786,-0.42162630566931814,2.8717492051022475e-08,True,
training,CG_SHARED,train_content_036_low_CG_SHARED,content_036,low,single_unknown_source_group,55.29993549356029,1276773400,-0.045538892935303305,55.29568011891082,7.695080675027389e-05,0.0008298208704218268,0.008818626403808594,0.0,0.0,0.0,0.0,-0.045538936570452826,1.3867321365521348,0.5,0.5,512,512,262144,0.10800768651085994,-0.4216264083271931,-4.36351495214371e-08,True,
training,G,train_content_036_mid_G,content_036,mid,single_unknown_source_group,91.4432,2650000848,0.01342572343954851,91.59108423661064,0.0016172250819157282,-0.0043012783862650394,0.0030469894409179688,0.0,0.0,0.0,0.0,0.013425685144232702,1.4175659575493131,0.5,0.5,512,512,262144,0.1786,0.07517202373767362,-3.829531580734624e-08,True,
training,CG_SHARED,train_content_036_mid_CG_SHARED,content_036,mid,single_unknown_source_group,88.23103152697934,2650000848,0.01295410227507432,88.37371918542117,0.0016172049218102862,-0.004301220178604126,0.003047466278076172,0.0,0.0,0.0,0.0,0.012954009238885789,1.38874280329322,0.5,0.5,512,512,262144,0.17232623345113152,0.07517196897794357,-9.303618853095941e-08,True,
training,G,train_content_036_high_G,content_036,high,single_unknown_source_group,91.4432,3735021238,-0.2497816047494973,91.52323657808871,0.0008752600312402576,-0.005774376913905144,-0.014745712280273438,0.0,0.0,0.0,0.0,-0.24978168053971572,1.1470024681624071,0.5,0.5,512,512,262144,0.1786,-1.3985532180822915,-7.579021843451272e-08,True,
training,CG_SHARED,train_content_036_high_CG_SHARED,content_036,high,single_unknown_source_group,148.4405090006516,3735021238,-0.4054725716604135,148.57043847297945,0.0008752965966135895,-0.005774334538727999,-0.01474618911743164,0.0,0.0,0.0,0.0,-0.4054723525323034,1.3877115133921936,0.5,0.5,512,512,262144,0.28992286914189763,-1.3985532526651498,2.1912811010160738e-07,True,
training,G,train_content_037_low_G,content_037,low,single_unknown_source_group,91.4432,4052390851,-0.10596812092486663,91.56820282747782,0.0013669997055857027,0.0027342650573700666,0.0034074783325195312,0.0,0.0,0.0,0.0,-0.10596809062856316,2.048124584939534,0.5,0.5,512,512,262144,0.1786,-0.5933265449320639,3.0296303465959795e-08,True,
training,CG_SHARED,train_content_037_low_CG_SHARED,content_037,low,single_unknown_source_group,55.29993549356029,4052390851,-0.06408383094120573,55.37552861086954,0.0013669657411815462,0.0027343567926436663,0.0034074783325195312,0.0,0.0,0.0,0.0,-0.06408377489811823,1.3840219883310108,0.5,0.5,512,512,262144,0.10800768651085994,-0.5933265771298808,5.604308750406517e-08,True,
