pair_key,clean_path,noisy_path,source_pair_key,structure_source,strength_level,target_residual_std,construction_seed,claim_boundary
factorial_15ms_to_500ms_071,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_071.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_071.tif,15ms_to_500ms_071,p99,low,0.0017825376359685953,20260786,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_072,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_072.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_072.tif,15ms_to_500ms_072,p99,low,0.0017761818796543755,20260787,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_073,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_073.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_073.tif,15ms_to_500ms_073,p99,low,0.0017913635244527668,20260788,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_074,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_074.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_074.tif,15ms_to_500ms_074,p99,low,0.00178580269135839,20260789,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_075,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_075.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_075.tif,15ms_to_500ms_075,p99,low,0.0017194302593985685,20260790,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_076,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_076.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_076.tif,15ms_to_500ms_076,p99,low,0.0017383357496472242,20260791,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_077,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_077.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_077.tif,15ms_to_500ms_077,p99,low,0.0018435465358874292,20260792,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_078,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_078.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_078.tif,15ms_to_500ms_078,p99,low,0.001729368271510518,20260793,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_079,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_079.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_079.tif,15ms_to_500ms_079,p99,low,0.0018176420719150032,20260794,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_080,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_080.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_080.tif,15ms_to_500ms_080,p99,low,0.00179622539276367,20260795,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_081,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_081.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_081.tif,15ms_to_500ms_081,p99,low,0.0017464324867676607,20260796,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_082,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_082.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_082.tif,15ms_to_500ms_082,p99,low,0.001752446925957011,20260797,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_083,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_083.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_083.tif,15ms_to_500ms_083,p99,low,0.00176231904875424,20260798,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_084,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_084.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_084.tif,15ms_to_500ms_084,p99,low,0.0018283612721193142,20260799,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_085,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_085.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_085.tif,15ms_to_500ms_085,p99,low,0.0018503668181212678,20260800,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_086,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_086.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_086.tif,15ms_to_500ms_086,p99,low,0.0017474348719884814,20260801,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_087,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_087.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_087.tif,15ms_to_500ms_087,p99,low,0.0017866595808682401,20260802,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_088,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_088.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_088.tif,15ms_to_500ms_088,p99,low,0.0017927924560676718,20260803,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_089,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_089.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_089.tif,15ms_to_500ms_089,p99,low,0.0017163518673767697,20260804,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_090,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_090.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_090.tif,15ms_to_500ms_090,p99,low,0.0017669243935207852,20260805,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_091,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_091.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_091.tif,15ms_to_500ms_091,p99,low,0.0017834633239507194,20260806,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_092,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_092.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_092.tif,15ms_to_500ms_092,p99,low,0.0018282331109907466,20260807,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_093,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_093.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_093.tif,15ms_to_500ms_093,p99,low,0.0017955738864298195,20260808,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_094,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_094.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_094.tif,15ms_to_500ms_094,p99,low,0.001771490721473803,20260809,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_095,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_095.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_095.tif,15ms_to_500ms_095,p99,low,0.0017734749882368614,20260810,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_096,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_096.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_096.tif,15ms_to_500ms_096,p99,low,0.001766115267201224,20260811,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_097,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_097.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_097.tif,15ms_to_500ms_097,p99,low,0.0017826591220378206,20260812,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_098,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_098.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_098.tif,15ms_to_500ms_098,p99,low,0.0017759995388391516,20260813,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_099,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_099.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_099.tif,15ms_to_500ms_099,p99,low,0.0017981838559586669,20260814,controlled synthetic factorial data; not real ICCD ground truth
