split,pair_type,pair_id,content_id,condition_id,scene_id,sigma_DN,seed,residual_mean_DN,residual_std_DN,residual_std_relative_error,residual_skewness,residual_excess_kurtosis,negative_before_clipping_ratio,above_one_before_clipping_ratio,added_zero_ratio,added_one_ratio,brightness_shift_DN,gradient_ratio,noisy_round_trip_max_error_DN,residual_reconstruction_max_error_DN,pair_gate_pass,failure_reason
training,CG_SHARED,train_content_016_low_CG_SHARED,content_016,low,single_unknown_source_group,55.29993549356029,3714755328,0.05579476447633014,55.23985205538518,0.0010865010535520334,0.0036205498035997152,0.009349346160888672,0.0,0.0,0.0,0.0,0.05579476626087043,1.3814177134760302,0.5,0.5,True,
training,G,train_content_016_mid_G,content_016,mid,single_unknown_source_group,91.4432,2450527911,-0.03037915641499067,91.62456029384029,0.0019833108841366574,-0.0021389895118772984,0.0017189979553222656,0.0,0.0,0.0,0.0,-0.030379211306019727,1.4134379334113396,0.5,0.5,True,
training,CG_SHARED,train_content_016_mid_CG_SHARED,content_016,mid,single_unknown_source_group,88.23103152697934,2450527911,-0.02931200822924418,88.40601933804976,0.001983291003652328,-0.002139016054570675,0.0017180442810058594,0.0,0.0,0.0,0.0,-0.029312001187209447,1.384987410013154,0.5,0.5,True,
training,G,train_content_016_high_G,content_016,high,single_unknown_source_group,91.4432,1216573616,-0.06306374654387684,91.34367529395739,0.0010883773319679889,0.000325460423482582,0.0053713321685791016,0.0,0.0,0.0,0.0,-0.0630636713458621,1.144172820447938,0.5,0.5,True,
training,CG_SHARED,train_content_016_high_CG_SHARED,content_016,high,single_unknown_source_group,148.4405090006516,1216573616,-0.10237190698828502,148.27895517236263,0.0010883405707551815,0.00032556106452830136,0.005370378494262695,0.0,0.0,0.0,0.0,-0.1023720753940971,1.3802455696703224,0.5,0.5,True,
training,G,train_content_017_low_G,content_017,low,single_unknown_source_group,91.4432,3862803793,0.23754465008896458,91.36299086265666,0.0008771470961574568,0.005457723513245583,0.01346278190612793,0.0,0.0,0.0,0.0,0.23754467274639257,2.0507106753187054,0.5,0.5,True,
training,CG_SHARED,train_content_017_low_CG_SHARED,content_017,low,single_unknown_source_group,55.29993549356029,3862803793,0.14365424529814347,55.251427427868684,0.0008771812346373461,0.005457723047584295,0.013462543487548828,0.0,0.0,0.0,0.0,0.14365430958045433,1.3831576080493293,0.5,0.5,True,
training,G,train_content_017_mid_G,content_017,mid,single_unknown_source_group,91.4432,3078857331,0.059030868894571875,91.60338972099224,0.001751794786186787,0.002563934540376067,-0.003793954849243164,0.0,0.0,0.0,0.0,0.059031003221203804,1.4147583914309212,0.5,0.5,True,
training,CG_SHARED,train_content_017_mid_CG_SHARED,content_017,mid,single_unknown_source_group,88.23103152697934,3078857331,0.05695727086350311,88.38559239474715,0.0017517744618065752,0.002563891001045704,-0.003793954849243164,0.0,0.0,0.0,0.0,0.05695732186734581,1.3861139777170954,0.5,0.5,True,
training,G,train_content_017_high_G,content_017,high,single_unknown_source_group,91.4432,2750507026,0.15736253373246603,91.44762036593667,4.834001802941368e-05,0.004692055284976959,0.0022194385528564453,0.0,0.0,0.0,0.0,0.1573628012356565,1.1481584968418062,0.5,0.5,True,
training,CG_SHARED,train_content_017_high_CG_SHARED,content_017,high,single_unknown_source_group,148.4405090006516,2750507026,0.2554479221052687,148.44769009229884,4.837689991498757e-05,0.0046919663436710835,0.00222015380859375,0.0,0.0,0.0,0.0,0.25544770567764274,1.3889955204701392,0.5,0.5,True,
training,G,train_content_018_low_G,content_018,low,single_unknown_source_group,91.4432,32585552,0.07843281603667546,91.32498137097446,0.0012928094054620648,-0.0009803897701203823,0.013961076736450195,0.0,0.0,0.0,0.0,0.07843287789599973,2.060275300271735,0.5,0.5,True,
training,CG_SHARED,train_content_018_low_CG_SHARED,content_018,low,single_unknown_source_group,55.29993549356029,32585552,0.047431950906868,55.22844134016193,0.0012928433416832374,-0.0009805250447243452,0.01396036148071289,0.0,0.0,0.0,0.0,0.047431945498703776,1.3867057791386168,0.5,0.5,True,
training,G,train_content_018_mid_G,content_018,mid,single_unknown_source_group,91.4432,105405084,-0.2068406124744006,91.50083881443742,0.0006303236811202003,-0.0007979905931279063,0.024134397506713867,0.0,0.0,0.0,0.0,-0.20684068051220805,1.423174290450542,0.5,0.5,True,
training,CG_SHARED,train_content_018_mid_CG_SHARED,content_018,mid,single_unknown_source_group,88.23103152697934,105405084,-0.19957481843112906,88.28664388020391,0.0006303037861182632,-0.0007981776725500822,0.024133920669555664,0.0,0.0,0.0,0.0,-0.1995748282560328,1.3940686053260662,0.5,0.5,True,
training,G,train_content_018_high_G,content_018,high,single_unknown_source_group,91.4432,3854023675,-0.2058434270704139,91.40275732179333,0.0004422710295207689,-0.004250999540090561,0.010740041732788086,0.0,0.0,0.0,0.0,-0.20584338429433302,1.1485468923496684,0.5,0.5,True,
training,CG_SHARED,train_content_018_high_CG_SHARED,content_018,high,single_unknown_source_group,148.4405090006516,3854023675,-0.33414734422509107,148.3748635391516,0.00044223414445250335,-0.004250967875123024,0.010740518569946289,0.0,0.0,0.0,0.0,-0.3341474357246188,1.391116456994288,0.5,0.5,True,
training,G,train_content_019_low_G,content_019,low,single_unknown_source_group,91.4432,3200451369,-0.10905663842458008,91.40741352146436,0.00039135199266474935,-0.004787334706634283,0.002485036849975586,0.0,0.0,0.0,0.0,-0.10905664868289922,2.0808656638964953,0.5,0.5,True,
training,CG_SHARED,train_content_019_low_CG_SHARED,content_019,low,single_unknown_source_group,55.29993549356029,3200451369,-0.06595159700022973,55.27829187657499,0.0003913859354830814,-0.004787411540746689,0.0024847984313964844,0.0,0.0,0.0,0.0,-0.06595158559059122,1.3958766093907051,0.5,0.5,True,
training,G,train_content_019_mid_G,content_019,mid,single_unknown_source_group,91.4432,1755719426,-0.044269438561558794,91.5997329742961,0.0017118055174807788,-0.005813696421682835,-0.014991283416748047,0.0,0.0,0.0,0.0,-0.04426946757871253,1.4218202106602336,0.5,0.5,True,
training,CG_SHARED,train_content_019_mid_CG_SHARED,content_019,mid,single_unknown_source_group,88.23103152697934,1755719426,-0.04271437162530589,88.38206413571386,0.0017117855942593396,-0.005813654977828264,-0.014991521835327148,0.0,0.0,0.0,0.0,-0.04271437667261235,1.3925850123233803,0.5,0.5,True,
training,G,train_content_019_high_G,content_019,high,single_unknown_source_group,91.4432,4030341077,-0.11195492737473156,91.45611598967196,0.00014124603767095686,-0.003959620837122202,-0.00405573844909668,0.0,0.0,0.0,0.0,-0.11195498723676423,1.1470706857688977,0.5,0.5,True,
training,CG_SHARED,train_content_019_high_CG_SHARED,content_019,high,single_unknown_source_group,148.4405090006516,4030341077,-0.18173736421316056,148.4614811130863,0.00014128294611700427,-0.003959690220654011,-0.004055023193359375,0.0,0.0,0.0,0.0,-0.1817373168844405,1.3904514204028182,0.5,0.5,True,
training,G,train_content_020_low_G,content_020,low,single_unknown_source_group,91.4432,1840585857,-0.06005861472547691,91.62867126532728,0.0020282674417264474,0.005245020147413015,-0.005835294723510742,0.0,0.0,0.0,0.0,-0.06005860351475434,2.0451217610144306,0.5,0.5,True,
training,CG_SHARED,train_content_020_low_CG_SHARED,content_020,low,single_unknown_source_group,55.29993549356029,1840585857,-0.03632021711571598,55.41209668176569,0.002028233617351318,0.005245081149041653,-0.0058362483978271484,0.0,0.0,0.0,0.0,-0.03632019831174116,1.3819940225990817,0.5,0.5,True,
training,G,train_content_020_mid_G,content_020,mid,single_unknown_source_group,91.4432,341044480,-0.22498388733374025,91.28524987526988,0.0017273031207363798,0.004030211828649044,-0.0006072521209716797,0.0,0.0,0.0,0.0,-0.22498381224830943,1.4108032446132603,0.5,0.5,True,
training,CG_SHARED,train_content_020_mid_CG_SHARED,content_020,mid,single_unknown_source_group,88.23103152697934,341044480,-0.21708077939788817,88.07862801896782,0.0017273232033438812,0.004030181560665369,-0.000606536865234375,0.0,0.0,0.0,0.0,-0.21708079326805851,1.3825435432628164,0.5,0.5,True,
training,G,train_content_020_high_G,content_020,high,single_unknown_source_group,91.4432,356734020,-0.14516041217984954,91.57343865944463,0.0014242574564825921,-0.0035044506657868624,0.0007879734039306641,0.0,0.0,0.0,0.0,-0.14516070941523296,1.14497276866975,0.5,0.5,True,
training,CG_SHARED,train_content_020_high_CG_SHARED,content_020,high,single_unknown_source_group,148.4405090006516,356734020,-0.23564011972210636,148.6519319892543,0.00142429441953606,-0.0035044592805206776,0.0007874965667724609,0.0,0.0,0.0,0.0,-0.2356401902737204,1.3821362824761447,0.5,0.5,True,
training,G,train_content_021_low_G,content_021,low,single_unknown_source_group,91.4432,3172446032,0.027870306951747192,91.35609766245652,0.0009525294121759137,-0.004922762513160706,-0.0014641284942626953,0.0,0.0,0.0,0.0,0.027870355805030833,2.061468946433007,0.5,0.5,True,
training,CG_SHARED,train_content_021_low_CG_SHARED,content_021,low,single_unknown_source_group,55.29993549356029,3172446032,0.016854459734798266,55.24725881527386,0.0009525631054771418,-0.004922651685774326,-0.0014646053314208984,0.0,0.0,0.0,0.0,0.01685439880547701,1.3892770614876546,0.5,0.5,True,
training,G,train_content_021_mid_G,content_021,mid,single_unknown_source_group,91.4432,501283387,0.2391093845125165,91.44560500368753,2.630051974917819e-05,0.005107240751385689,-0.009607315063476562,0.0,0.0,0.0,0.0,0.23910936544172312,1.4161442942328624,0.5,0.5,True,
training,CG_SHARED,train_content_021_mid_CG_SHARED,content_021,mid,single_unknown_source_group,88.23103152697934,501283387,0.23071007613319638,88.23335029845359,2.6280679644343607e-05,0.005107117351144552,-0.009606361389160156,0.0,0.0,0.0,0.0,0.2307102255741933,1.3873884765882238,0.5,0.5,True,
training,G,train_content_021_high_G,content_021,high,single_unknown_source_group,91.4432,1953502755,-0.044005657543326526,91.42577921009227,0.00019050940811051733,0.005950056482106447,-0.005026340484619141,0.0,0.0,0.0,0.0,-0.04400561167956951,1.150391708446402,0.5,0.5,True,
training,CG_SHARED,train_content_021_high_CG_SHARED,content_021,high,single_unknown_source_group,148.4405090006516,1953502755,-0.07143477990180447,148.4122351425423,0.00019047265668674758,0.005950144957751036,-0.00502777099609375,0.0,0.0,0.0,0.0,-0.07143472411727636,1.3931145510682592,0.5,0.5,True,
training,G,train_content_022_low_G,content_022,low,single_unknown_source_group,91.4432,2786430329,0.3283546050265662,91.36362479601362,0.0008702145592715474,-0.0020389468409121037,-0.012154579162597656,0.0,0.0,0.0,0.0,0.3283546348387123,2.064343096804016,0.5,0.5,True,
training,CG_SHARED,train_content_022_low_CG_SHARED,content_022,low,single_unknown_source_group,55.29993549356029,2786430329,0.1985712200420806,55.251810805186814,0.0008702485444866583,-0.0020389591809362173,-0.012153387069702148,0.0,0.0,0.0,0.0,0.1985712680581031,1.3892155216693838,0.5,0.5,True,
training,G,train_content_022_mid_G,content_022,mid,single_unknown_source_group,91.4432,997023659,-0.10495387311015189,91.32885583128976,0.0012504392749843253,-0.0008854327024891973,-0.012629985809326172,0.0,0.0,0.0,0.0,-0.10495391083777506,1.4202707544372797,0.5,0.5,True,
training,CG_SHARED,train_content_022_mid_CG_SHARED,content_022,mid,single_unknown_source_group,88.23103152697934,997023659,-0.10126710780658682,88.12070221212771,0.0012504593105418836,-0.000885341374669224,-0.012629508972167969,0.0,0.0,0.0,0.0,-0.1012671526415776,1.39131950447346,0.5,0.5,True,
training,G,train_content_022_high_G,content_022,high,single_unknown_source_group,91.4432,737155472,0.062078109096041084,91.33908281983787,0.0011385994821062097,-0.006041523534804583,-0.0030579566955566406,0.0,0.0,0.0,0.0,0.062077913340132795,1.1466906027100232,0.5,0.5,True,
training,CG_SHARED,train_content_022_high_CG_SHARED,content_022,high,single_unknown_source_group,148.4405090006516,737155472,0.10077189397872106,148.2715001953678,0.001138562555609757,-0.006041548680514097,-0.0030570030212402344,0.0,0.0,0.0,0.0,0.10077169670847042,1.3875510234116422,0.5,0.5,True,
training,G,train_content_023_low_G,content_023,low,single_unknown_source_group,91.4432,3789397946,-0.032823348988611833,91.51200627997844,0.0007524482955368132,-0.007868886925280094,0.0026650428771972656,0.0,0.0,0.0,0.0,-0.03282337673109925,2.052639836315121,0.5,0.5,True,
training,CG_SHARED,train_content_023_low_CG_SHARED,content_023,low,single_unknown_source_group,55.29993549356029,3789397946,-0.019849790152046243,55.34154394770918,0.0007524141534257491,-0.007868761196732521,0.002664804458618164,0.0,0.0,0.0,0.0,-0.019849767642043936,1.3852951093312555,0.5,0.5,True,
training,G,train_content_023_mid_G,content_023,mid,single_unknown_source_group,91.4432,3902520850,0.028760110760922053,91.55676497362411,0.0012419181921029423,-0.001585407298989594,0.0060710906982421875,0.0,0.0,0.0,0.0,0.028760095627422544,1.4149290393748428,0.5,0.5,True,
training,CG_SHARED,train_content_023_mid_CG_SHARED,content_023,mid,single_unknown_source_group,88.23103152697934,3902520850,0.027749839307815855,88.34060549189621,0.0012418982643693872,-0.0015854192897677422,0.006071805953979492,0.0,0.0,0.0,0.0,0.02774987983427124,1.3863492641441097,0.5,0.5,True,
training,G,train_content_023_high_G,content_023,high,single_unknown_source_group,91.4432,2561783367,0.21237758315354283,91.43939945347073,4.156182777152343e-05,0.0007998126093298197,0.01909351348876953,0.0,0.0,0.0,0.0,0.21237772433112312,1.1440599453595828,0.5,0.5,True,
training,CG_SHARED,train_content_023_high_CG_SHARED,content_023,high,single_unknown_source_group,148.4405090006516,2561783367,0.3447543040425338,148.4343450023947,4.1525041232872456e-05,0.0007996776839718223,0.019092321395874023,0.0,0.0,0.0,0.0,0.3447542041176277,1.381280020647556,0.5,0.5,True,
training,G,train_content_024_low_G,content_024,low,single_unknown_source_group,91.4432,45801637,0.059259249838588435,91.37794829728925,0.0007135763261866769,-0.005249550566077232,0.0042569637298583984,0.0,0.0,0.0,0.0,0.0592592454810692,2.039802774749959,0.5,0.5,True,
training,CG_SHARED,train_content_024_low_CG_SHARED,content_024,low,single_unknown_source_group,55.29993549356029,45801637,0.03583680522867971,55.260472892779696,0.000713610249783941,-0.0052494448609650135,0.0042574405670166016,0.0,0.0,0.0,0.0,0.03583677598862245,1.3798153388891723,0.5,0.5,True,
training,G,train_content_024_mid_G,content_024,mid,single_unknown_source_group,91.4432,4126519381,-0.02375874924541499,91.53459418237736,0.0009994639555194586,-0.003769969567656517,0.009687662124633789,0.0,0.0,0.0,0.0,-0.02375866657315484,1.411059608026711,0.5,0.5,True,
training,CG_SHARED,train_content_024_mid_CG_SHARED,content_024,mid,single_unknown_source_group,88.23103152697934,4126519381,-0.022924166048198025,88.31921351216023,0.0009994441145565805,-0.0037700466345995665,0.00968790054321289,0.0,0.0,0.0,0.0,-0.02292419798132883,1.382716394953929,0.5,0.5,True,
training,G,train_content_024_high_G,content_024,high,single_unknown_source_group,91.4432,46269233,0.3002492483347974,91.39477348699995,0.0005295802530975763,0.0066984957084059715,-0.0030333995819091797,0.0,0.0,0.0,0.0,0.30024930242483094,1.1440194647990287,0.5,0.5,True,
training,CG_SHARED,train_content_024_high_CG_SHARED,content_024,high,single_unknown_source_group,148.4405090006516,46269233,0.48739713810668084,148.36190331315464,0.0005295433707829784,0.006698478478938341,-0.0030336380004882812,0.0,0.0,0.0,0.0,0.4873972433728291,1.3796508607989437,0.5,0.5,True,
training,G,train_content_025_low_G,content_025,low,single_unknown_source_group,91.4432,2376609135,0.20468738761364946,91.8443205353729,0.004386554006999939,-0.003642297349870205,-0.004999399185180664,0.0,0.0,0.0,0.0,0.20468740279359743,2.053958973694092,0.5,0.5,True,
training,CG_SHARED,train_content_025_low_CG_SHARED,content_025,low,single_unknown_source_group,55.29993549356029,2376609135,0.12378392075968814,55.542509751393695,0.004386519724994105,-0.003642437281087041,-0.004998922348022461,0.0,0.0,0.0,0.0,0.12378388790537986,1.3849187778950627,0.5,0.5,True,
training,G,train_content_025_mid_G,content_025,mid,single_unknown_source_group,91.4432,411381663,-0.054987600193326935,91.4946646265732,0.0005628043044555814,0.0003451936354395002,-0.008449316024780273,0.0,0.0,0.0,0.0,-0.054987569288273974,1.4110681998628865,0.5,0.5,True,
training,CG_SHARED,train_content_025_mid_CG_SHARED,content_025,mid,single_unknown_source_group,88.23103152697934,411381663,-0.053056018515936776,88.28068657677422,0.0005627844187642229,0.00034510306431911886,-0.008448362350463867,0.0,0.0,0.0,0.0,-0.05305600268038724,1.3826863299869863,0.5,0.5,True,
training,G,train_content_025_high_G,content_025,high,single_unknown_source_group,91.4432,2848274982,0.2967106727227704,91.36860872587604,0.000815711546883319,0.0067395372316241264,0.004307985305786133,0.0,0.0,0.0,0.0,0.2967107332005803,1.1449277704472947,0.5,0.5,True,
training,CG_SHARED,train_content_025_high_CG_SHARED,content_025,high,single_unknown_source_group,148.4405090006516,2848274982,0.4816529228040723,148.31942985531143,0.0008156745497257065,0.006739364936947823,0.004307985305786133,0.0,0.0,0.0,0.0,0.4816529380416945,1.382398619780788,0.5,0.5,True,
training,G,train_content_026_low_G,content_026,low,single_unknown_source_group,91.4432,2195995627,-0.23671897966739475,91.51008623817235,0.0007314511978183647,0.001506521599367261,-0.00797724723815918,0.0,0.0,0.0,0.0,-0.23671901648533833,2.0499519473410577,0.5,0.5,True,
training,CG_SHARED,train_content_026_low_CG_SHARED,content_026,low,single_unknown_source_group,55.29993549356029,2195995627,-0.14315491920863982,55.34038281038662,0.0007314170706589877,0.0015065388288348913,-0.007977008819580078,0.0,0.0,0.0,0.0,-0.14315492620356363,1.3831046998371093,0.5,0.5,True,
training,G,train_content_026_mid_G,content_026,mid,single_unknown_source_group,91.4432,3037579265,-0.05081987836313051,91.36442081041052,0.0008615095446078299,0.0011185810435563326,-0.0029449462890625,0.0,0.0,0.0,0.0,-0.05081997262580629,1.4134217359372199,0.5,0.5,True,
training,CG_SHARED,train_content_026_mid_CG_SHARED,content_026,mid,single_unknown_source_group,88.23103152697934,3037579265,-0.04903470652503178,88.15501788587224,0.0008615295524891655,0.0011185980401933193,-0.0029451847076416016,0.0,0.0,0.0,0.0,-0.04903485681921893,1.3849306908935295,0.5,0.5,True,
training,G,train_content_026_high_G,content_026,high,single_unknown_source_group,91.4432,4222652679,-0.08899648384223874,91.36207279986418,0.0008871868015973276,0.0016948134871199727,-0.011091232299804688,0.0,0.0,0.0,0.0,-0.08899657973813646,1.145448413638353,0.5,0.5,True,
training,CG_SHARED,train_content_026_high_CG_SHARED,content_026,high,single_unknown_source_group,148.4405090006516,4222652679,-0.14446874217794803,148.30881998971137,0.000887150090139093,0.0016949737910181284,-0.01109170913696289,0.0,0.0,0.0,0.0,-0.14446853566113305,1.3835526933203954,0.5,0.5,True,
training,G,train_content_027_low_G,content_027,low,single_unknown_source_group,91.4432,3390750545,-0.034453982105603576,91.4576012784851,0.00015748878522509884,0.004027528688311577,0.0015382766723632812,0.0,0.0,0.0,0.0,-0.0344540649056313,2.0771332518806234,0.5,0.5,True,
training,CG_SHARED,train_content_027_low_CG_SHARED,content_027,low,single_unknown_source_group,55.29993549356029,3390750545,-0.020835920149749443,55.30864272605129,0.0001574546590929064,0.0040275780484080315,0.0015392303466796875,0.0,0.0,0.0,0.0,-0.020835945958879165,1.3939837906843902,0.5,0.5,True,
training,G,train_content_027_mid_G,content_027,mid,single_unknown_source_group,91.4432,2504849933,-0.016423057423294585,91.40142744547141,0.00045681422488049253,-0.0008281916962005198,-0.0077266693115234375,0.0,0.0,0.0,0.0,-0.016422967121005883,1.4233608428751314,0.5,0.5,True,
training,CG_SHARED,train_content_027_mid_CG_SHARED,content_027,mid,single_unknown_source_group,88.23103152697934,2504849933,-0.015846160582260627,88.19072459413042,0.00045683397497847314,-0.0008282751659862697,-0.007727384567260742,0.0,0.0,0.0,0.0,-0.015846176885325747,1.39418004158341,0.5,0.5,True,
training,G,train_content_027_high_G,content_027,high,single_unknown_source_group,91.4432,622587694,-0.09724906863069727,91.40277032962655,0.0004421287791050171,0.0031625106930732727,-0.0014791488647460938,0.0,0.0,0.0,0.0,-0.09724897509299169,1.1493782184133907,0.5,0.5,True,
training,CG_SHARED,train_content_027_high_CG_SHARED,content_027,high,single_unknown_source_group,148.4405090006516,622587694,-0.1578652380989719,148.37488465041864,0.0004420919240627475,0.0031625854317098856,-0.0014789104461669922,0.0,0.0,0.0,0.0,-0.15786497737350302,1.393593363567892,0.5,0.5,True,
training,G,train_content_028_low_G,content_028,low,single_unknown_source_group,91.4432,1074260083,-0.27749333788062197,91.4854386447326,0.0004619112709593712,0.0038926086854189634,0.004679203033447266,0.0,0.0,0.0,0.0,-0.2774933856949158,2.060456050544143,0.5,0.5,True,
training,CG_SHARED,train_content_028_low_CG_SHARED,content_028,low,single_unknown_source_group,55.29993549356029,1074260083,-0.16781305849955874,55.325477275064294,0.00046187723866292175,0.0038926303386688232,0.004677772521972656,0.0,0.0,0.0,0.0,-0.16781302379394347,1.3884607693351727,0.5,0.5,True,
training,G,train_content_028_mid_G,content_028,mid,single_unknown_source_group,91.4432,4024153405,0.3513261406462626,91.47233470205369,0.00031860982613996283,0.0005004034610465169,0.015335559844970703,0.0,0.0,0.0,0.0,0.3513260614461977,1.4146039951157714,0.5,0.5,True,
training,CG_SHARED,train_content_028_mid_CG_SHARED,content_028,mid,single_unknown_source_group,88.23103152697934,4024153405,0.3389849473591391,88.25914102848833,0.0003185897413020477,0.000500479422044009,0.015336036682128906,0.0,0.0,0.0,0.0,0.33898490258642333,1.385952882278305,0.5,0.5,True,
training,G,train_content_028_high_G,content_028,high,single_unknown_source_group,91.4432,4022965999,0.226898028264089,91.55325448226174,0.0012035283352040487,0.0065442295745015144,0.016565322875976562,0.0,0.0,0.0,0.0,0.2268979709566743,1.14488410950335,0.5,0.5,True,
training,CG_SHARED,train_content_028_high_CG_SHARED,content_028,high,single_unknown_source_group,148.4405090006516,4022965999,0.3683254761043955,148.6191668503484,0.0012035653266051557,0.006544244475662708,0.01656508445739746,0.0,0.0,0.0,0.0,0.36832569261060044,1.3842844091066226,0.5,0.5,True,
training,G,train_content_029_low_G,content_029,low,single_unknown_source_group,91.4432,454613131,-0.21794194368450936,91.4279589263402,0.00016667257554206911,-0.0044690645299851894,-0.010233879089355469,0.0,0.0,0.0,0.0,-0.21794193400756168,2.057756584119399,0.5,0.5,True,
training,CG_SHARED,train_content_029_low_CG_SHARED,content_029,low,single_unknown_source_group,55.29993549356029,454613131,-0.13179957329519476,55.29071661189703,0.00016670691531515649,-0.004469099920243025,-0.010234355926513672,0.0,0.0,0.0,0.0,-0.1317996082941697,1.3859637178968585,0.5,0.5,True,
training,G,train_content_029_mid_G,content_029,mid,single_unknown_source_group,91.4432,240729325,0.09715539606660095,91.50979496977337,0.0007282659593426555,0.006021866109222174,-0.0027501583099365234,0.0,0.0,0.0,0.0,0.09715541271160255,1.4174005088084969,0.5,0.5,True,
training,CG_SHARED,train_content_029_mid_CG_SHARED,content_029,mid,single_unknown_source_group,88.23103152697934,240729325,0.09374257317852286,88.29528544764263,0.0007282462819630845,0.006021672394126654,-0.0027501583099365234,0.0,0.0,0.0,0.0,0.09374248594946621,1.3885617156011343,0.5,0.5,True,
training,G,train_content_029_high_G,content_029,high,single_unknown_source_group,91.4432,1705518671,-0.4971671773949058,91.33970732177578,0.0011317700848639158,0.0009301507961936295,0.005995988845825195,0.0,0.0,0.0,0.0,-0.4971671041938208,1.1464473080756008,0.5,0.5,True,
training,CG_SHARED,train_content_029_high_CG_SHARED,content_029,high,single_unknown_source_group,148.4405090006516,1705518671,-0.8070556734719103,148.2725139658648,0.0011317330822818807,0.0009302898542955518,0.005996227264404297,0.0,0.0,0.0,0.0,-0.8070556526057615,1.3868344844946672,0.5,0.5,True,
training,G,train_content_030_low_G,content_030,low,single_unknown_source_group,91.4432,652408965,-0.09748991691793768,91.13813853496833,0.0033360760016236343,-0.004769545514136553,0.0012013912200927734,0.0,0.0,0.0,0.0,-0.09748987942137077,2.0572095792853244,0.5,0.5,True,
training,CG_SHARED,train_content_030_low_CG_SHARED,content_030,low,single_unknown_source_group,55.29993549356029,652408965,-0.05895665930158098,55.11544882511004,0.003336110011769025,-0.004769396502524614,0.001201629638671875,0.0,0.0,0.0,0.0,-0.0589566768976546,1.3870303738526708,0.5,0.5,True,
training,G,train_content_030_mid_G,content_030,mid,single_unknown_source_group,91.4432,3124347738,0.13163642643821394,91.45457480764708,0.00012439205591091267,0.004368896596133709,0.004907131195068359,0.0,0.0,0.0,0.0,0.1316364693783001,1.4153753071528807,0.5,0.5,True,
training,CG_SHARED,train_content_030_mid_CG_SHARED,content_030,mid,single_unknown_source_group,88.23103152697934,3124347738,0.1270123679416626,88.24200502090406,0.00012437227282521073,0.004368849564343691,0.0049076080322265625,0.0,0.0,0.0,0.0,0.12701245187431098,1.386607939231059,0.5,0.5,True,
training,G,train_content_030_high_G,content_030,high,single_unknown_source_group,91.4432,689493741,0.021750812322518964,91.30567376051849,0.0015039526119111826,-0.004661985673010349,0.011652946472167969,0.0,0.0,0.0,0.0,0.021750604624539704,1.1463736713220702,0.5,0.5,True,
training,CG_SHARED,train_content_030_high_CG_SHARED,content_030,high,single_unknown_source_group,148.4405090006516,689493741,0.03530830269093421,148.2172669637992,0.0015039158674092351,-0.00466209277510643,0.01165318489074707,0.0,0.0,0.0,0.0,0.035308428106723966,1.3864980106290097,0.5,0.5,True,
training,G,train_content_031_low_G,content_031,low,single_unknown_source_group,91.4432,349229258,-0.011005913148571148,91.35714830191998,0.0009410398813692761,-0.007450170814990997,0.0028922557830810547,0.0,0.0,0.0,0.0,-0.011005930999363756,2.06727182117874,0.5,0.5,True,
training,CG_SHARED,train_content_031_low_CG_SHARED,content_031,low,single_unknown_source_group,55.29993549356029,349229258,-0.006655793608174081,55.247894163704494,0.0009410739703639825,-0.007450254634022713,0.002891063690185547,0.0,0.0,0.0,0.0,-0.0066558393990279185,1.3889893945630383,0.5,0.5,True,
training,G,train_content_031_mid_G,content_031,mid,single_unknown_source_group,91.4432,4059208896,0.4069914501511428,91.53926299746614,0.001050520951433616,-0.0022293725050985813,0.001994609832763672,0.0,0.0,0.0,0.0,0.40699146280542386,1.4288977223833998,0.5,0.5,True,
training,CG_SHARED,train_content_031_mid_CG_SHARED,content_031,mid,single_unknown_source_group,88.23103152697934,4059208896,0.39269485755086486,88.3237182880855,0.0010505007082210463,-0.002229374833405018,0.001994609832763672,0.0,0.0,0.0,0.0,0.3926949058552154,1.3994226840293431,0.5,0.5,True,
training,G,train_content_031_high_G,content_031,high,single_unknown_source_group,91.4432,1538179970,0.29655155076160283,91.47144291106348,0.00030885742256911745,0.0032494952902197838,-0.001065969467163086,0.0,0.0,0.0,0.0,0.296551446990998,1.1490446083922814,0.5,0.5,True,
training,CG_SHARED,train_content_031_high_CG_SHARED,content_031,high,single_unknown_source_group,148.4405090006516,1538179970,0.48139460479092,148.48636143300544,0.00030889433526297584,0.0032496051862835884,-0.0010647773742675781,0.0,0.0,0.0,0.0,0.48139445352174626,1.3930267583072835,0.5,0.5,True,
training,G,train_content_032_low_G,content_032,low,single_unknown_source_group,91.4432,3420232760,-0.03543426262424498,91.4456196100681,2.6460251479633576e-05,0.0036137972492724657,-0.0004994869232177734,0.0,0.0,0.0,0.0,-0.03543427266275323,2.060736513268266,0.5,0.5,True,
training,CG_SHARED,train_content_032_low_CG_SHARED,content_032,low,single_unknown_source_group,55.29993549356029,3420232760,-0.02142873999126016,55.30139685908378,2.642617049091874e-05,0.0036139015574008226,-0.000499725341796875,0.0,0.0,0.0,0.0,-0.021428775478233852,1.388346550846233,0.5,0.5,True,
training,G,train_content_032_mid_G,content_032,mid,single_unknown_source_group,91.4432,4026198526,-0.19960426538141074,91.35232411355653,0.000993796000615357,0.0009044270846061409,0.0022192001342773438,0.0,0.0,0.0,0.0,-0.19960415375944507,1.4115549183431986,0.5,0.5,True,
