content_id,source_pair_key,absolute_path,relative_path,filename,sha256,file_size,modified_time,dtype,shape,roi_top,roi_left,roi_height,roi_width,full_mean_dn,full_std_dn,full_p1_dn,full_p50_dn,full_p99_dn,roi_mean_dn,roi_std_dn,roi_p1_dn,roi_p50_dn,roi_p99_dn,zero_ratio,saturation_ratio,source_scene,source_group,isolation_block_id,acquisition_order,processing_status,preprocessing,allowed_role,exclusion_reason,provenance_report,source_audit_status
content_040,15ms_to_500ms_040,F:\目标传感器噪声参数估计\data\500ms\P251621330040.tif,P251621330040.tif,P251621330040.tif,242fbca059c1fb5b8eacf593a769205f468e5bea2f6bd9400ed7d229a40f2034,8394874,2025-09-25T08:21:34,uint16,2048x2048,768,768,512,512,17123.539819717407,7064.024805520818,7367.0,15243.0,39579.0,12878.931720733644,3796.429231187701,7383.0,12274.0,30136.570000000007,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,40,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_041,15ms_to_500ms_041,F:\目标传感器噪声参数估计\data\500ms\P251621330041.tif,P251621330041.tif,P251621330041.tif,c894512484088b9fd6b54c49e184addcc557a291a6feb6b2efdb421cdf5a0690,8394874,2025-09-25T08:21:34,uint16,2048x2048,768,768,512,512,17106.33878517151,7073.044798269012,7320.0,15227.0,39567.0,12828.85640335083,3770.635485091565,7303.0,12230.0,29943.0,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,41,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_042,15ms_to_500ms_042,F:\目标传感器噪声参数估计\data\500ms\P251621340042.tif,P251621340042.tif,P251621340042.tif,391d11675d4e6ef06e8e1d6b0236238caa8bcc8463fd0029127e234f84ee3bf5,8394874,2025-09-25T08:21:36,uint16,2048x2048,768,768,512,512,17159.958901405334,7061.6346213754605,7386.0,15274.0,39551.0,12921.893898010254,3781.689251981277,7407.0,12313.0,30112.99000000005,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,42,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_043,15ms_to_500ms_043,F:\目标传感器噪声参数估计\data\500ms\P251621340043.tif,P251621340043.tif,P251621340043.tif,0c91b77d0afb5918843b5b9b4429f5bc14a1ef568a1a61de477383e2797b6300,8394874,2025-09-25T08:21:36,uint16,2048x2048,768,768,512,512,17085.12518954277,7065.382964948938,7316.0,15205.0,39617.0,12845.875637054443,3792.868203566357,7290.0,12241.0,29952.130000000063,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,43,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_044,15ms_to_500ms_044,F:\目标传感器噪声参数估计\data\500ms\P251621350044.tif,P251621350044.tif,P251621350044.tif,3d0299eaf817a0e7cf4fc96108f839fc8bb80a2d468f6af7e328a098986ce7ee,8394874,2025-09-25T08:21:36,uint16,2048x2048,768,768,512,512,17075.920707702637,7061.570954400054,7328.0,15198.0,39599.96999999974,12859.948307037354,3779.2243208449527,7306.86,12256.0,30146.14000000001,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,44,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_045,15ms_to_500ms_045,F:\目标传感器噪声参数估计\data\500ms\P251621350045.tif,P251621350045.tif,P251621350045.tif,ee5ed337ac8d2e8a6153d8f281c9458ac1c91a15b50fafe8f7dedc5964f344fe,8394874,2025-09-25T08:21:36,uint16,2048x2048,768,768,512,512,17138.665488004684,7058.777227743788,7379.0,15260.0,39579.0,12906.74941253662,3787.584811982509,7304.43,12310.0,30380.850000000035,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,45,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_046,15ms_to_500ms_046,F:\目标传感器噪声参数估计\data\500ms\P251621360046.tif,P251621360046.tif,P251621360046.tif,dfa766adef5f1dd3eee4e734eada75c72ebace30dd1f4047f418a23ace372c99,8394874,2025-09-25T08:21:38,uint16,2048x2048,768,768,512,512,17095.720175027847,7064.763974063031,7351.0,15209.0,39617.0,12832.381290435793,3771.7896558101247,7301.0,12243.0,30210.14000000001,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,46,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_047,15ms_to_500ms_047,F:\目标传感器噪声参数估计\data\500ms\P251621360047.tif,P251621360047.tif,P251621360047.tif,0a5191d88c7a85afa1a4102c8945cff36f44ebb5cab311a4443905aa141c0092,8394874,2025-09-25T08:21:38,uint16,2048x2048,768,768,512,512,17111.76168370247,7059.503967049206,7365.0,15230.0,39595.0,12861.943714141846,3782.901775739853,7332.0,12257.0,30223.14000000001,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,47,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_048,15ms_to_500ms_048,F:\目标传感器噪声参数估计\data\500ms\P251621370048.tif,P251621370048.tif,P251621370048.tif,5d2b83eaa00bdcc33ed0d6fd4d13064a9de7eda2b0ce31e9ae1510128f329b4f,8394874,2025-09-25T08:21:38,uint16,2048x2048,768,768,512,512,17111.512144327164,7066.58468506665,7362.0,15225.0,39632.0,12849.454048156738,3785.1458608440553,7322.0,12252.0,30037.570000000007,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,48,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_049,15ms_to_500ms_049,F:\目标传感器噪声参数估计\data\500ms\P251621370049.tif,P251621370049.tif,P251621370049.tif,3ad376e0eb6f7cff9b6415cf55b35c4a062deadb97e8091517a9acab3461d13c,8394874,2025-09-25T08:21:38,uint16,2048x2048,768,768,512,512,17116.44657588005,7067.361988185224,7354.0,15237.0,39643.0,12856.551387786863,3781.387816958362,7339.0,12239.0,29960.560000000056,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,49,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_050,15ms_to_500ms_050,F:\目标传感器噪声参数估计\data\500ms\P251621380050.tif,P251621380050.tif,P251621380050.tif,63a97b6c9a8b9b7bd50768c2b46dbb8f61e22877c85febd648f0d7a1fdd8daa3,8394874,2025-09-25T08:21:40,uint16,2048x2048,768,768,512,512,17097.260502576828,7063.921610822117,7340.0,15221.0,39623.0,12846.693458557129,3781.795306935025,7328.43,12244.0,30266.570000000007,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,50,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_051,15ms_to_500ms_051,F:\目标传感器噪声参数估计\data\500ms\P251621380051.tif,P251621380051.tif,P251621380051.tif,7b3cb9ca2e76630b748a095e3ca86bb3a8ce4c1ad6fa4c1a74689114e651d097,8394874,2025-09-25T08:21:40,uint16,2048x2048,768,768,512,512,17092.976647377014,7061.545879861041,7336.0,15200.0,39601.0,12878.128677368164,3782.7237600863937,7313.0,12273.0,30176.14000000001,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,51,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_052,15ms_to_500ms_052,F:\目标传感器噪声参数估计\data\500ms\P251621390052.tif,P251621390052.tif,P251621390052.tif,c53d3811c637383c24f6bf2fc2e55533bfb795affd1de671905cdaa127e241d9,8394874,2025-09-25T08:21:40,uint16,2048x2048,768,768,512,512,17119.06808233261,7060.657261400779,7359.0,15245.0,39647.0,12830.098934173584,3782.280075225837,7285.0,12226.0,30160.980000000098,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,52,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_053,15ms_to_500ms_053,F:\目标传感器噪声参数估计\data\500ms\P251621390053.tif,P251621390053.tif,P251621390053.tif,2422c0b8c94918bc586a66fbe45d12cfb5dfc216b1ca9e3530ddd19a54ff85f8,8394874,2025-09-25T08:21:40,uint16,2048x2048,768,768,512,512,17123.410274028778,7042.286531364925,7417.0,15237.0,39623.0,12859.666648864746,3774.585863268568,7366.43,12259.0,30297.280000000028,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,53,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_054,15ms_to_500ms_054,F:\目标传感器噪声参数估计\data\500ms\P251621400054.tif,P251621400054.tif,P251621400054.tif,aafe087e83fdac886ec774a94a239e2e285f6f362d8b8b2ae8777e3f6af46d96,8394874,2025-09-25T08:21:42,uint16,2048x2048,768,768,512,512,17109.967408180237,7068.666832761931,7356.0,15227.0,39649.0,12846.284664154053,3789.893769098142,7321.0,12251.0,30383.280000000028,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,54,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_055,15ms_to_500ms_055,F:\目标传感器噪声参数估计\data\500ms\P251621400055.tif,P251621400055.tif,P251621400055.tif,210bc2148032d27650103837e1ab88f15a21e145d7a7131c7f62b86898cfd9d1,8394874,2025-09-25T08:21:42,uint16,2048x2048,768,768,512,512,17112.454879283905,7064.475264944681,7356.0,15236.0,39657.0,12852.866569519045,3773.719778138319,7363.0,12239.0,30021.280000000028,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,55,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_056,15ms_to_500ms_056,F:\目标传感器噪声参数估计\data\500ms\P251621410056.tif,P251621410056.tif,P251621410056.tif,77248521468a2565006819c18e4d9f8795127e3fafd89b65f1b5c9d2121afa75,8394874,2025-09-25T08:21:42,uint16,2048x2048,768,768,512,512,17110.675096273422,7067.595925225791,7349.0,15233.0,39636.0,12851.170307159424,3783.4819463973777,7317.43,12247.0,30076.71000000002,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,56,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_057,15ms_to_500ms_057,F:\目标传感器噪声参数估计\data\500ms\P251621410057.tif,P251621410057.tif,P251621410057.tif,f82c419c39cff79029799b90e54e1a69d78f5876310a351b83ea80efe6634116,8394874,2025-09-25T08:21:42,uint16,2048x2048,768,768,512,512,17121.368673324585,7055.446162389082,7381.0,15237.0,39646.0,12884.569995880129,3777.1370155380846,7345.0,12281.0,30070.14000000001,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,57,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_058,15ms_to_500ms_058,F:\目标传感器噪声参数估计\data\500ms\P251621420058.tif,P251621420058.tif,P251621420058.tif,23cfd970fcb9d4cee45fdd4f7f64453ccbe5667f73d86d32e0c61fb73520641a,8394874,2025-09-25T08:21:44,uint16,2048x2048,768,768,512,512,17062.2136926651,7056.588986358916,7322.0,15185.0,39581.0,12789.61351776123,3763.9527084154206,7298.0,12186.0,30038.71000000002,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,58,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_059,15ms_to_500ms_059,F:\目标传感器噪声参数估计\data\500ms\P251621420059.tif,P251621420059.tif,P251621420059.tif,563260890a53d7f2d62cadff93437d9e04e116a04b85fa41e5817d170a16c7bd,8394874,2025-09-25T08:21:44,uint16,2048x2048,768,768,512,512,17086.7165350914,7054.285041689998,7355.0,15199.0,39607.0,12843.076225280762,3782.615281148485,7334.0,12231.0,30107.14000000001,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,59,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_060,15ms_to_500ms_060,F:\目标传感器噪声参数估计\data\500ms\P251621430060.tif,P251621430060.tif,P251621430060.tif,9a3fa624a04c0aac4c3d63ddc70af230ef567d98f6b655e906c02b60038e87b3,8394874,2025-09-25T08:21:44,uint16,2048x2048,768,768,512,512,17109.086972475052,7065.378295248438,7343.0,15234.0,39644.0,12867.779457092283,3792.040833591973,7302.0,12269.0,30420.570000000007,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,60,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_061,15ms_to_500ms_061,F:\目标传感器噪声参数估计\data\500ms\P251621430061.tif,P251621430061.tif,P251621430061.tif,28f928f6fc9d1cba6ef76a37e50564aabdcc5ff73ff602c447aa664aca7fb6c4,8394874,2025-09-25T08:21:44,uint16,2048x2048,768,768,512,512,17076.972855091095,7068.152372538951,7327.0,15190.0,39643.0,12808.296974182129,3792.490557605749,7265.0,12215.0,30312.850000000035,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,61,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_062,15ms_to_500ms_062,F:\目标传感器噪声参数估计\data\500ms\P251621440062.tif,P251621440062.tif,P251621440062.tif,6636dfeb852ac2bf0586c2366d337a9f29c0ef67ed340d289470ba45a88ef109,8394874,2025-09-25T08:21:46,uint16,2048x2048,768,768,512,512,17098.97938489914,7062.435800476343,7343.0,15217.0,39603.96999999974,12873.853973388672,3787.266362213561,7314.0,12267.0,30003.570000000007,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,62,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_063,15ms_to_500ms_063,F:\目标传感器噪声参数估计\data\500ms\P251621440063.tif,P251621440063.tif,P251621440063.tif,61f607f7ae1ec8a287105e06cc3dda01a816e3fde5a8b5ec05127e22b36717c5,8394874,2025-09-25T08:21:46,uint16,2048x2048,768,768,512,512,17097.874079465866,7052.274682324895,7375.0,15212.0,39631.0,12862.174877166748,3759.207444975569,7393.0,12269.0,30190.0,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,63,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_064,15ms_to_500ms_064,F:\目标传感器噪声参数估计\data\500ms\P251621450064.tif,P251621450064.tif,P251621450064.tif,cf0b0c9fc48c2714edce3f2bd8ee58ccbe6576f1a67db475c8a3eb9f41231e3f,8394874,2025-09-25T08:21:46,uint16,2048x2048,768,768,512,512,17089.19917345047,7051.082452268857,7370.0,15210.0,39600.0,12859.567218780518,3767.140311680767,7366.0,12261.0,30089.280000000028,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,64,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_065,15ms_to_500ms_065,F:\目标传感器噪声参数估计\data\500ms\P251621450065.tif,P251621450065.tif,P251621450065.tif,6664cd851a07a32b55f889de14cb1c8a40d385cf8595666ef0f150132261eb1b,8394874,2025-09-25T08:21:46,uint16,2048x2048,768,768,512,512,17101.285124063492,7053.906616665945,7370.0,15213.0,39575.96999999974,12835.060203552246,3742.742195286374,7379.43,12239.0,29810.27000000008,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,65,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_066,15ms_to_500ms_066,F:\目标传感器噪声参数估计\data\500ms\P251621460066.tif,P251621460066.tif,P251621460066.tif,02c46a70fc25bd849903958a1efe98f69fa2496d2391c181c61dee187bebe4c7,8394874,2025-09-25T08:21:48,uint16,2048x2048,768,768,512,512,17050.036566495895,7039.306549574872,7333.0,15166.0,39537.0,12766.537574768066,3738.487913192921,7306.43,12172.0,29524.840000000084,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,66,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_067,15ms_to_500ms_067,F:\目标传感器噪声参数估计\data\500ms\P251621460067.tif,P251621460067.tif,P251621460067.tif,2b3c728264962b69219c0c2b246490991b8a39f47eae5a04d63bfbad009240e0,8394874,2025-09-25T08:21:48,uint16,2048x2048,768,768,512,512,17097.81686925888,7046.603692138056,7352.0,15215.0,39498.0,12779.043991088867,3741.2063903601634,7297.43,12173.0,29420.14000000001,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,67,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_068,15ms_to_500ms_068,F:\目标传感器噪声参数估计\data\500ms\P251621470068.tif,P251621470068.tif,P251621470068.tif,89e27d674b8fb8ec3dad23bdac591203364adf0717352535dd909a01e3b7cb31,8394874,2025-09-25T08:21:48,uint16,2048x2048,768,768,512,512,17086.696513414383,7053.468207126937,7353.0,15199.0,39470.0,12774.3849067688,3759.203453970738,7315.43,12159.0,29719.14000000001,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,68,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_069,15ms_to_500ms_069,F:\目标传感器噪声参数估计\data\500ms\P251621480069.tif,P251621480069.tif,P251621480069.tif,664e781cb0d7a318f90086fcb024061b39deaceaa5e970c3c266a774b79d5f1b,8394874,2025-09-25T08:21:50,uint16,2048x2048,768,768,512,512,17091.220721006393,7041.675188858359,7370.0,15191.0,39528.0,12819.02241897583,3765.379324918084,7290.0,12223.0,30028.850000000035,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,69,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_070,15ms_to_500ms_070,F:\目标传感器噪声参数估计\data\500ms\P251621480070.tif,P251621480070.tif,P251621480070.tif,bf666a0891bd11532ffbc036122600e2a706637e2f9fa407a5cb4a6cf50e1724,8394874,2025-09-25T08:21:50,uint16,2048x2048,768,768,512,512,17110.61727809906,7059.614288175357,7341.0,15221.0,39509.0,12809.451637268066,3773.198113523099,7293.0,12199.0,29648.130000000063,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,70,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_071,15ms_to_500ms_071,F:\目标传感器噪声参数估计\data\500ms\P251621500071.tif,P251621500071.tif,P251621500071.tif,813d00f8216945b1af0e458e1baa3278356a6716c4200ed2ffaee4031b646d85,8394874,2025-09-25T08:21:52,uint16,2048x2048,768,768,512,512,17128.98366689682,7057.682357190638,7381.0,15242.0,39463.0,12820.132907867432,3759.504977486162,7331.0,12219.0,29718.570000000007,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,71,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_072,15ms_to_500ms_072,F:\目标传感器噪声参数估计\data\500ms\P251621510072.tif,P251621510072.tif,P251621510072.tif,5f6ff78994ab68eb4f64bd0a8d2727e2c8f4a4967f63f499d314740779a6b201,8394874,2025-09-25T08:21:52,uint16,2048x2048,768,768,512,512,17110.773437023163,7059.41418751691,7348.0,15223.0,39537.0,12808.659790039062,3764.9886369542087,7305.0,12196.0,29863.42000000004,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,72,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_073,15ms_to_500ms_073,F:\目标传感器噪声参数估计\data\500ms\P251621510073.tif,P251621510073.tif,P251621510073.tif,bf0fdae7addedf1cd4f8832515a618d14cc066cad4615ea621117c4da27b486b,8394874,2025-09-25T08:21:52,uint16,2048x2048,768,768,512,512,17079.7434091568,7040.477356154635,7360.0,15197.0,39560.0,12813.800464630129,3749.547372898165,7331.0,12209.0,29687.71000000002,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,73,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_074,15ms_to_500ms_074,F:\目标传感器噪声参数估计\data\500ms\P251621520074.tif,P251621520074.tif,P251621520074.tif,e1caec4480b61da41209cbc0e50606e4a35aba90cc3007e51787c017f57f59a1,8394874,2025-09-25T08:21:54,uint16,2048x2048,768,768,512,512,17089.115023374557,7059.674342236134,7348.0,15199.0,39533.96999999974,12784.950580596924,3774.014170027103,7296.0,12190.0,29926.850000000035,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,74,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_075,15ms_to_500ms_075,F:\目标传感器噪声参数估计\data\500ms\P251621520075.tif,P251621520075.tif,P251621520075.tif,c3d7f558423ca717ad2d8ed958171b42cdc882a30211bf96a403e12531478c7e,8394874,2025-09-25T08:21:54,uint16,2048x2048,768,768,512,512,17137.456246614456,7052.892967488437,7396.0,15251.0,39582.0,12857.324447631836,3769.6309793948,7347.0,12254.0,30157.130000000063,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,75,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_076,15ms_to_500ms_076,F:\目标传感器噪声参数估计\data\500ms\P251621530076.tif,P251621530076.tif,P251621530076.tif,59f21143a38eba488b9049ec54e410b8c4e8b394d36808534b98cb691a28e727,8394874,2025-09-25T08:21:54,uint16,2048x2048,768,768,512,512,17098.940797805786,7044.162647184839,7360.0,15215.0,39592.0,12843.083572387695,3781.4982413974417,7245.0,12246.0,29933.9600000002,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,76,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_077,15ms_to_500ms_077,F:\目标传感器噪声参数估计\data\500ms\P251621530077.tif,P251621530077.tif,P251621530077.tif,7ccc9c07a62fb7773a8042c80e204819e703ad342d2eeec6ff7277314d25bca5,8394874,2025-09-25T08:21:54,uint16,2048x2048,768,768,512,512,17056.85780954361,7056.479785257677,7320.0,15177.0,39569.0,12757.245944976808,3757.566453237631,7248.43,12151.0,29597.850000000035,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,77,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_078,15ms_to_500ms_078,F:\目标传感器噪声参数估计\data\500ms\P251621540078.tif,P251621540078.tif,P251621540078.tif,5315e9cebc56b570be1b3553d99d7b20cec839b46df438d886d0b23bad32475f,8394874,2025-09-25T08:21:56,uint16,2048x2048,768,768,512,512,17105.27984380722,7061.795181724501,7352.0,15213.0,39561.0,12807.729175567629,3771.7351145306634,7332.43,12196.0,30121.14000000001,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,78,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_079,15ms_to_500ms_079,F:\目标传感器噪声参数估计\data\500ms\P251621540079.tif,P251621540079.tif,P251621540079.tif,aa25ba90cffa8319ff36e73836dee9ab6f2a3b519bdf940a5c9d214654aa7fda,8394874,2025-09-25T08:21:56,uint16,2048x2048,768,768,512,512,17107.850813388824,7053.61660474864,7381.0,15214.0,39564.0,12841.609397888184,3779.449899355896,7321.0,12236.0,29985.11000000016,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,79,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
