split,pair_type,pair_id,content_id,condition_id,scene_id,sigma_DN,seed,residual_mean_DN,residual_std_DN,residual_std_relative_error,residual_skewness,residual_excess_kurtosis,negative_before_clipping_ratio,above_one_before_clipping_ratio,added_zero_ratio,added_one_ratio,brightness_shift_DN,gradient_ratio,noisy_round_trip_max_error_DN,residual_reconstruction_max_error_DN,patch_height,patch_width,number_of_pixels,standard_error_mean_DN,z_mean,clipping_mean_contribution_DN,pair_gate_pass,failure_reason
training,CG_SHARED,train_content_024_low_CG_SHARED,content_024,low,single_unknown_source_group,55.29993549356029,4242263820,0.045045158132985263,55.26427458717039,0.000644863435583081,0.0032256306149065495,-0.006273984909057617,0.0,0.0,0.0,0.0,0.04504514733007614,1.3771212168283105,0.5,0.5,512,512,262144,0.10800768651085994,0.41705511513253335,-1.0802909122809012e-08,True,
training,G,train_content_024_mid_G,content_024,mid,single_unknown_source_group,91.4432,1670953221,-0.20563037228340653,91.31111133678336,0.00144448863575038,0.0011893504997715354,-0.0018258094787597656,0.0,0.0,0.0,0.0,-0.20563046776131522,1.4114647649163368,0.5,0.5,512,512,262144,0.1786,-1.1513458694479648,-9.547790869035566e-08,True,
training,CG_SHARED,train_content_024_mid_CG_SHARED,content_024,mid,single_unknown_source_group,88.23103152697934,1670953221,-0.19840710045480436,88.10358106224129,0.0014445083836413597,0.0011895062634721398,-0.001825571060180664,0.0,0.0,0.0,0.0,-0.19840702274789734,1.3831635865126033,0.5,0.5,512,512,262144,0.17232623345113152,-1.1513458890231527,7.770690702013638e-08,True,
training,G,train_content_024_high_G,content_024,high,single_unknown_source_group,91.4432,3353488220,0.12469640202631711,91.38851927643235,0.0005979747380631554,-0.0009323371923528612,0.01889204978942871,0.0,0.0,0.0,0.0,0.12469631661137015,1.1449181828399126,0.5,0.5,512,512,262144,0.1786,0.6981881412447767,-8.541494696256979e-08,True,
training,CG_SHARED,train_content_024_high_CG_SHARED,content_024,high,single_unknown_source_group,148.4405090006516,3353488220,0.20242070485514718,148.3517508360925,0.0005979376192970746,-0.0009324308484792709,0.01889204978942871,0.0,0.0,0.0,0.0,0.20242046959923599,1.3813705348870882,0.5,0.5,512,512,262144,0.28992286914189763,0.6981881265671248,-2.3525591119621936e-07,True,
training,G,train_content_025_low_G,content_025,low,single_unknown_source_group,91.4432,1927432296,0.13016388426069825,91.28279954659367,0.0017540993032433164,0.0009419345878995955,0.005815982818603516,0.0,0.0,0.0,0.0,0.13016387667740048,2.0376289334408058,0.5,0.5,512,512,262144,0.1786,0.7288011436769218,-7.583297767510544e-09,True,
training,CG_SHARED,train_content_025_low_CG_SHARED,content_025,low,single_unknown_source_group,55.29993549356029,1927432296,0.07871611590923011,55.202932029841385,0.0017541333973201832,0.0009419045527465641,0.005816221237182617,0.0,0.0,0.0,0.0,0.07871609232003252,1.3785347608103498,0.5,0.5,512,512,262144,0.10800768651085994,0.7288010552963319,-2.358919759526401e-08,True,
training,G,train_content_025_mid_G,content_025,mid,single_unknown_source_group,91.4432,3015464498,0.13854593472908786,91.527284994136,0.0009195324981627066,-0.005318680312484503,-0.0081634521484375,0.0,0.0,0.0,0.0,0.13854581784054965,1.408655258988731,0.5,0.5,512,512,262144,0.1786,0.7757331171841425,-1.168885382096807e-07,True,
training,CG_SHARED,train_content_025_mid_CG_SHARED,content_025,mid,single_unknown_source_group,88.23103152697934,3015464498,0.13367916566231106,88.31216109329169,0.0009195128392843063,-0.0053187222220003605,-0.008162975311279297,0.0,0.0,0.0,0.0,0.13367905143555348,1.3803374869089622,0.5,0.5,512,512,262144,0.17232623345113152,0.7757331137874603,-1.1422675758043788e-07,True,
training,G,train_content_025_high_G,content_025,high,single_unknown_source_group,91.4432,3989368718,-0.20912676103027117,91.37577570132694,0.0007373352930897041,-0.01085755042731762,-0.008542299270629883,0.0,0.0,0.0,0.0,-0.20912660040659503,1.1454991044980436,0.5,0.5,512,512,262144,0.1786,-1.1709225141672517,1.6062367613756123e-07,True,
training,CG_SHARED,train_content_025_high_CG_SHARED,content_025,high,single_unknown_source_group,148.4405090006516,3989368718,-0.3394772145282665,148.3310640253006,0.0007372985722549743,-0.010857494547963142,-0.008543014526367188,0.0,0.0,0.0,0.0,-0.339477246552633,1.3828308889235343,0.5,0.5,512,512,262144,0.28992286914189763,-1.170922513056793,-3.202436649196727e-08,True,
training,G,train_content_026_low_G,content_026,low,single_unknown_source_group,91.4432,3278150922,-0.24327245041935552,91.432848097484,0.00011320582083749056,-0.005063276272267103,0.0016372203826904297,0.0,0.0,0.0,0.0,-0.24327244811075843,2.0494904357175154,0.5,0.5,512,512,262144,0.1786,-1.3621077851027745,2.3085970912717357e-09,True,
training,CG_SHARED,train_content_026_low_CG_SHARED,content_026,low,single_unknown_source_group,55.29993549356029,3278150922,-0.14711810592957053,55.29367332243822,0.00011324011621683557,-0.005063215736299753,0.0016360282897949219,0.0,0.0,0.0,0.0,-0.14711808822393646,1.3838940049370212,0.5,0.5,512,512,262144,0.10800768651085994,-1.3621077414224414,1.77056340699977e-08,True,
training,G,train_content_026_mid_G,content_026,mid,single_unknown_source_group,91.4432,1969724269,-0.4627890028610208,91.52290984137173,0.0008716869200960121,-0.004391321912407875,-0.015297889709472656,0.0,0.0,0.0,0.0,-0.462788879453484,1.4101331436513398,0.5,0.5,512,512,262144,0.1786,-2.591203823409971,1.2340753680062377e-07,True,
training,CG_SHARED,train_content_026_mid_CG_SHARED,content_026,mid,single_unknown_source_group,88.23103152697934,1969724269,-0.44653237973048343,88.30793961922781,0.0008716671551658815,-0.004391244612634182,-0.015296697616577148,0.0,0.0,0.0,0.0,-0.4465324575086882,1.381746770683337,0.5,0.5,512,512,262144,0.17232623345113152,-2.591203734845813,-7.77782047656217e-08,True,
training,G,train_content_026_high_G,content_026,high,single_unknown_source_group,91.4432,2765480175,-0.028128427391968636,91.35365212183513,0.000979273233710971,-0.0034750057384371758,0.01048731803894043,0.0,0.0,0.0,0.0,-0.028128460176546355,1.1439611634140532,0.5,0.5,512,512,262144,0.1786,-0.1574939943559274,-3.278457771926924e-08,True,
training,CG_SHARED,train_content_026_high_CG_SHARED,content_026,high,single_unknown_source_group,148.4405090006516,2765480175,-0.04566110303805404,148.2951506799845,0.0009792362047644407,-0.0034750374034047127,0.010488510131835938,0.0,0.0,0.0,0.0,-0.045660934764732986,1.3808674977052433,0.5,0.5,512,512,262144,0.28992286914189763,-0.1574939678722137,1.6827332105506798e-07,True,
training,G,train_content_027_low_G,content_027,low,single_unknown_source_group,91.4432,343436198,0.16896165359008178,91.4316991703489,0.00012577020107671087,0.003180292434990406,-0.005679607391357422,0.0,0.0,0.0,0.0,0.16896166099692245,2.078805056807544,0.5,0.5,512,512,262144,0.1786,0.9460338946813089,7.406840668577885e-09,True,
training,CG_SHARED,train_content_027_low_CG_SHARED,content_027,low,single_unknown_source_group,55.29993549356029,343436198,0.10217893583440167,55.29297851812068,0.00012580440424608268,0.003180263563990593,-0.00567936897277832,0.0,0.0,0.0,0.0,0.10217893100329611,1.3944442411689255,0.5,0.5,512,512,262144,0.10800768651085994,0.946033927169876,-4.831105557268067e-09,True,
training,G,train_content_027_mid_G,content_027,mid,single_unknown_source_group,91.4432,1275882577,-0.17655447967532178,91.4766194227398,0.00036546646158267925,-0.003599661635234952,-0.0014545917510986328,0.0,0.0,0.0,0.0,-0.17655445243018875,1.4207679554441448,0.5,0.5,512,512,262144,0.1786,-0.9885469186748139,2.724513303853371e-08,True,
training,CG_SHARED,train_content_027_mid_CG_SHARED,content_027,mid,single_unknown_source_group,88.23103152697934,1275882577,-0.17035255215582068,88.26327527574905,0.0003654468072251461,-0.0035998078528791666,-0.001455068588256836,0.0,0.0,0.0,0.0,-0.1703525082226065,1.3916526530614663,0.5,0.5,512,512,262144,0.17232623345113152,-0.988546832041852,4.393321417772711e-08,True,
training,G,train_content_027_high_G,content_027,high,single_unknown_source_group,91.4432,978924409,0.12752421352338447,91.37055565749174,0.0007944203889219672,-0.0018419090192764997,-0.019185781478881836,0.0,0.0,0.0,0.0,0.12752393317967403,1.1492767229963905,0.5,0.5,512,512,262144,0.1786,0.7140213523145826,-2.803437104403894e-07,True,
training,CG_SHARED,train_content_027_high_CG_SHARED,content_027,high,single_unknown_source_group,148.4405090006516,978924409,0.20701113257824427,148.32259031482764,0.0007943834645799699,-0.001841955236159265,-0.019186019897460938,0.0,0.0,0.0,0.0,0.20701096745259662,1.3932791047182804,0.5,0.5,512,512,262144,0.28992286914189763,0.7140213988325507,-1.6512564765536197e-07,True,
training,G,train_content_028_low_G,content_028,low,single_unknown_source_group,91.4432,1456642167,-0.032479134375975605,91.08947968001203,0.003868197088334302,-0.003684866474941373,0.0014660358428955078,0.0,0.0,0.0,0.0,-0.03247907860638222,2.047054471506092,0.5,0.5,512,512,262144,0.1786,-0.18185405585652634,5.576959338782217e-08,True,
training,CG_SHARED,train_content_028_low_CG_SHARED,content_028,low,single_unknown_source_group,55.29993549356029,1456642167,-0.019641627391084215,55.086022566926665,0.003868231033624547,-0.0036850960459560156,0.0014657974243164062,0.0,0.0,0.0,0.0,-0.019641627615003543,1.3824452744968756,0.5,0.5,512,512,262144,0.10800768651085994,-0.18185397748621615,-2.2391932752441335e-10,True,
training,G,train_content_028_mid_G,content_028,mid,single_unknown_source_group,91.4432,152693319,0.12816334702332322,91.47494474378645,0.00034715259074974755,0.007730960845947266,-0.00016832351684570312,0.0,0.0,0.0,0.0,0.12816337811683454,1.4183950092261213,0.5,0.5,512,512,262144,0.1786,0.7175999273422352,3.109351132124516e-08,True,
training,CG_SHARED,train_content_028_mid_CG_SHARED,content_028,mid,single_unknown_source_group,88.23103152697934,152693319,0.12366128500434037,88.26165940636761,0.0003471327361611024,0.007730955723673105,-0.0001678466796875,0.0,0.0,0.0,0.0,0.1236611677142907,1.3896001341134094,0.5,0.5,512,512,262144,0.17232623345113152,0.7175998832435945,-1.17290049672647e-07,True,
training,G,train_content_028_high_G,content_028,high,single_unknown_source_group,91.4432,104632453,-0.10830353424099703,91.1975446874762,0.0026864251527047257,0.002277172403410077,-0.0028753280639648438,0.0,0.0,0.0,0.0,-0.10830341608240701,1.1465723273028572,0.5,0.5,512,512,262144,0.1786,-0.6064027673068143,1.1815859002339835e-07,True,
training,CG_SHARED,train_content_028_high_CG_SHARED,content_028,high,single_unknown_source_group,148.4405090006516,104632453,-0.17581000661406954,148.04174017011044,0.0026863881916451356,0.0022771083749830723,-0.002875089645385742,0.0,0.0,0.0,0.0,-0.1758100016601194,1.3853356269994128,0.5,0.5,512,512,262144,0.28992286914189763,-0.6064026861158801,4.953950138997243e-09,True,
training,G,train_content_029_low_G,content_029,low,single_unknown_source_group,91.4432,4226483093,-0.20235187384395653,91.54000873195999,0.0010586761176334788,0.005900807213038206,0.00026726722717285156,0.0,0.0,0.0,0.0,-0.20235191820243692,2.065268353987543,0.5,0.5,512,512,262144,0.1786,-1.1329892152517163,-4.435848038886192e-08,True,
training,CG_SHARED,train_content_029_low_CG_SHARED,content_029,low,single_unknown_source_group,55.29993549356029,4226483093,-0.12237154849087051,55.35847830823732,0.0010586416449590605,0.005900773219764233,0.0002677440643310547,0.0,0.0,0.0,0.0,-0.12237158385885571,1.3892402484269573,0.5,0.5,512,512,262144,0.10800768651085994,-1.1329892570059474,-3.536798520720197e-08,True,
training,G,train_content_029_mid_G,content_029,mid,single_unknown_source_group,91.4432,784298527,0.10088236029371578,91.5049512554069,0.0006752963086034777,0.002933197421953082,0.0042536258697509766,0.0,0.0,0.0,0.0,0.1008824065722802,1.4186021089248406,0.5,0.5,512,512,262144,0.1786,0.5648508415101667,4.6278564425072943e-08,True,
training,CG_SHARED,train_content_029_mid_CG_SHARED,content_029,mid,single_unknown_source_group,88.23103152697934,784298527,0.09733861838471747,88.29061185312698,0.0006752763185072882,0.002933179261162877,0.00425410270690918,0.0,0.0,0.0,0.0,0.09733856486214165,1.3897110000922355,0.5,0.5,512,512,262144,0.17232623345113152,0.5648508438636586,-5.352257581581199e-08,True,
training,G,train_content_029_high_G,content_029,high,single_unknown_source_group,91.4432,1986203464,0.25179185112215546,91.61031829839591,0.0018275639784686628,0.0011891013709828258,-0.007578849792480469,0.0,0.0,0.0,0.0,0.2517918744860026,1.1461628913402553,0.5,0.5,512,512,262144,0.1786,1.4098087968765702,2.3363847134749705e-08,True,
training,CG_SHARED,train_content_029_high_CG_SHARED,content_029,high,single_unknown_source_group,148.4405090006516,1986203464,0.4087358270237966,148.71179900865806,0.0018276009010807376,0.0011891049798578024,-0.007578372955322266,0.0,0.0,0.0,0.0,0.40873574318494477,1.3869444166663794,0.5,0.5,512,512,262144,0.28992286914189763,1.409808851000809,-8.383885186091788e-08,True,
training,G,train_content_030_low_G,content_030,low,single_unknown_source_group,91.4432,4182240317,0.21093827697117798,91.52070486358366,0.0008475738336328507,0.0005267628584988415,-0.011222600936889648,0.0,0.0,0.0,0.0,0.2109383312600155,2.06102245818838,0.5,0.5,512,512,262144,0.1786,1.1810653805777043,5.428883750879798e-08,True,
training,CG_SHARED,train_content_030_low_CG_SHARED,content_030,low,single_unknown_source_group,55.29993549356029,4182240317,0.12756412799226868,55.34680439386984,0.0008475398730800621,0.000526773335877806,-0.011221885681152344,0.0,0.0,0.0,0.0,0.12756404521296894,1.386884551139305,0.5,0.5,512,512,262144,0.10800768651085994,1.1810652751963386,-8.277929974820353e-08,True,
training,G,train_content_030_mid_G,content_030,mid,single_unknown_source_group,91.4432,2263029736,-0.16985297393118626,91.44254915692005,7.117457393800509e-06,0.0033917645923793316,-0.012655973434448242,0.0,0.0,0.0,0.0,-0.16985284661734212,1.4132736885865014,0.5,0.5,512,512,262144,0.1786,-0.9510244900962276,1.2731384413378066e-07,True,
training,CG_SHARED,train_content_030_mid_CG_SHARED,content_030,mid,single_unknown_source_group,88.23103152697934,2263029736,-0.16388646354829883,88.23040181336854,7.137099044333717e-06,0.00339175364933908,-0.012654542922973633,0.0,0.0,0.0,0.0,-0.16388662936211773,1.3846056635185326,0.5,0.5,512,512,262144,0.17232623345113152,-0.9510244625335814,-1.6581381889757552e-07,True,
training,G,train_content_030_high_G,content_030,high,single_unknown_source_group,91.4432,469582396,0.03953554823508043,91.55663163416934,0.0012404600251230344,-6.18189515080303e-05,-0.009558916091918945,0.0,0.0,0.0,0.0,0.039535249345554746,1.1492664681455858,0.5,0.5,512,512,262144,0.1786,0.22136365193214125,-2.988895256850199e-07,True,
training,CG_SHARED,train_content_030_high_CG_SHARED,content_030,high,single_unknown_source_group,148.4405090006516,469582396,0.06417838936722609,148.62464897237294,0.0012404967684430553,-6.18150006630458e-05,-0.009559392929077148,0.0,0.0,0.0,0.0,0.06417841160191173,1.3923133920916384,0.5,0.5,512,512,262144,0.28992286914189763,0.22136366667858515,2.2234685648214736e-08,True,
training,G,train_content_031_low_G,content_031,low,single_unknown_source_group,91.4432,4124676586,-0.09505468047649668,91.51045850802615,0.00073552224797626,-0.006461136043071747,0.010481834411621094,0.0,0.0,0.0,0.0,-0.09505469955041868,2.079766694970294,0.5,0.5,512,512,262144,0.1786,-0.5322210552995335,-1.907392199740343e-08,True,
training,CG_SHARED,train_content_031_low_CG_SHARED,content_031,low,single_unknown_source_group,55.29993549356029,4124676586,-0.057483961808431516,55.34060795505653,0.0007354884075944726,-0.006461208686232567,0.010483026504516602,0.0,0.0,0.0,0.0,-0.05748393408148811,1.3950424064100801,0.5,0.5,512,512,262144,0.10800768651085994,-0.5322210267197198,2.772694340791304e-08,True,
training,G,train_content_031_mid_G,content_031,mid,single_unknown_source_group,91.4432,2021154618,-0.012704052443119673,91.50470367787217,0.0006725888625088292,-0.004209989216178656,0.0047190189361572266,0.0,0.0,0.0,0.0,-0.012703945550955886,1.4245575800773047,0.5,0.5,512,512,262144,0.1786,-0.07113131267144274,1.0689216378700905e-07,True,
training,CG_SHARED,train_content_031_mid_CG_SHARED,content_031,mid,single_unknown_source_group,88.23103152697934,2021154618,-0.012257771980336285,88.29037301094375,0.000672569309656902,-0.004210116807371378,0.0047190189361572266,0.0,0.0,0.0,0.0,-0.012257690405879096,1.395316241693576,0.5,0.5,512,512,262144,0.17232623345113152,-0.07113120118076717,8.157445718914857e-08,True,
training,G,train_content_031_high_G,content_031,high,single_unknown_source_group,91.4432,512924471,-0.12663662573979195,91.61211757572042,0.001847240425973872,0.002059361431747675,0.0021009445190429688,0.0,0.0,0.0,0.0,-0.12663689362767627,1.150620055180071,0.5,0.5,512,512,262144,0.1786,-0.7090516558778944,-2.6788788431986177e-07,True,
training,CG_SHARED,train_content_031_high_CG_SHARED,content_031,high,single_unknown_source_group,148.4405090006516,512924471,-0.2055702795320986,148.71471977193744,0.0018472772232588316,0.002059311605989933,0.002100229263305664,0.0,0.0,0.0,0.0,-0.205570408267004,1.3961743017988764,0.5,0.5,512,512,262144,0.28992286914189763,-0.7090516182477687,-1.2873490540243893e-07,True,
training,G,train_content_032_low_G,content_032,low,single_unknown_source_group,91.4432,792557652,0.1053043970419747,91.19428131238108,0.002722112607814743,-0.0001721669832477346,0.007371664047241211,0.0,0.0,0.0,0.0,0.10530437108069446,2.058530707072336,0.5,0.5,512,512,262144,0.1786,0.589610285789332,-2.596128023668598e-08,True,
training,CG_SHARED,train_content_032_low_CG_SHARED,content_032,low,single_unknown_source_group,55.29993549356029,792557652,0.06368243791978867,55.14940095550377,0.002722146720660256,-0.000172195301274769,0.0073699951171875,0.0,0.0,0.0,0.0,0.06368241527712648,1.3877953163675334,0.5,0.5,512,512,262144,0.10800768651085994,0.5896102395766577,-2.2642662189653606e-08,True,
training,G,train_content_032_mid_G,content_032,mid,single_unknown_source_group,91.4432,3802140857,0.03391603344915972,91.3927082081456,0.0005521656269071743,-0.008638042025268078,-0.014499425888061523,0.0,0.0,0.0,0.0,0.033916056562075525,1.4147954238433456,0.5,0.5,512,512,262144,0.1786,0.1898994034107487,2.3112915803480405e-08,True,
training,CG_SHARED,train_content_032_mid_CG_SHARED,content_032,mid,single_unknown_source_group,88.23103152697934,3802140857,0.03272463976035045,88.18231161696075,0.000552185655946829,-0.008638081140816212,-0.014500617980957031,0.0,0.0,0.0,0.0,0.03272455717220346,1.3861140460691281,0.5,0.5,512,512,262144,0.17232623345113152,0.18989935023230542,-8.258814698791639e-08,True,
training,G,train_content_032_high_G,content_032,high,single_unknown_source_group,91.4432,2984391303,0.033591673756946605,91.31953130824265,0.0013524099305072359,0.002544389571994543,0.0024261474609375,0.0,0.0,0.0,0.0,0.03359177021685866,1.1470949870392217,0.5,0.5,512,512,262144,0.1786,0.1880832797141467,9.645991205786686e-08,True,
training,CG_SHARED,train_content_032_high_CG_SHARED,content_032,high,single_unknown_source_group,148.4405090006516,2984391303,0.054529641354333025,148.23976201386665,0.0013523733388980362,0.002544204704463482,0.0024275779724121094,0.0,0.0,0.0,0.0,0.054529670227552174,1.387323584815493,0.5,0.5,512,512,262144,0.28992286914189763,0.18808327027021954,2.887321914890606e-08,True,
training,G,train_content_033_low_G,content_033,low,single_unknown_source_group,91.4432,2628822067,0.25923272931179203,91.3543015887071,0.0009721708261839297,0.004853010643273592,-0.0033850669860839844,0.0,0.0,0.0,0.0,0.25923276091053715,2.0690115840713004,0.5,0.5,512,512,262144,0.1786,1.4514710487782307,3.159874512048688e-08,True,
training,CG_SHARED,train_content_033_low_CG_SHARED,content_033,low,single_unknown_source_group,55.29993549356029,2628822067,0.15677002443928206,55.24617263017097,0.0009722048119854348,0.004853058140724897,-0.0033855438232421875,0.0,0.0,0.0,0.0,0.15677004464938804,1.391736354280106,0.5,0.5,512,512,262144,0.10800768651085994,1.4514709971453668,2.021010597763606e-08,True,
training,G,train_content_033_mid_G,content_033,mid,single_unknown_source_group,91.4432,2559133045,-0.05090624524652032,91.23836043499773,0.0022400743303195216,0.0013561276718974113,-0.00011491775512695312,0.0,0.0,0.0,0.0,-0.050906314806278274,1.417844255997073,0.5,0.5,512,512,262144,0.1786,-0.28502936868152473,-6.955975795364111e-08,True,
training,CG_SHARED,train_content_033_mid_CG_SHARED,content_033,mid,single_unknown_source_group,88.23103152697934,2559133045,-0.04911803365187217,88.03338569673805,0.002240094293591579,0.001356214052066207,-0.00011491775512695312,0.0,0.0,0.0,0.0,-0.04911801671901195,1.3890019760271806,0.5,0.5,512,512,262144,0.17232623345113152,-0.28502934618948267,1.693286022508289e-08,True,
training,G,train_content_033_high_G,content_033,high,single_unknown_source_group,91.4432,1149227461,0.11649172064135382,91.42448288305069,0.0002046857169184622,0.004225264769047499,0.00551605224609375,0.0,0.0,0.0,0.0,0.11649176792218441,1.1468282975340198,0.5,0.5,512,512,262144,0.1786,0.6522492757074682,4.728083058402888e-08,True,
training,CG_SHARED,train_content_033_high_CG_SHARED,content_033,high,single_unknown_source_group,148.4405090006516,1149227461,0.18910198331088912,148.4101308221471,0.0002046488435603419,0.004225288983434439,0.0055158138275146484,0.0,0.0,0.0,0.0,0.18910207688277225,1.388477330945636,0.5,0.5,512,512,262144,0.28992286914189763,0.6522492822680245,9.357188313074971e-08,True,
training,G,train_content_034_low_G,content_034,low,single_unknown_source_group,91.4432,2444345294,-0.011173683375473198,91.48727880650242,0.00048203482054884615,0.008879455737769604,-0.0022377967834472656,0.0,0.0,0.0,0.0,-0.011173721625890032,2.059442510939509,0.5,0.5,512,512,262144,0.1786,-0.06256261688394847,-3.8250416833918166e-08,True,
training,CG_SHARED,train_content_034_low_CG_SHARED,content_034,low,single_unknown_source_group,55.29993549356029,2444345294,-0.006757244556188757,55.326590115966034,0.00048200096741247576,0.008879576809704304,-0.0022382736206054688,0.0,0.0,0.0,0.0,-0.0067573208700544285,1.386020972945878,0.5,0.5,512,512,262144,0.10800768651085994,-0.0625626265544474,-7.631386567119591e-08,True,
training,G,train_content_034_mid_G,content_034,mid,single_unknown_source_group,91.4432,4113043260,0.033622011115614,91.49774071298013,0.0005964436172413873,-0.0019807470962405205,0.004389524459838867,0.0,0.0,0.0,0.0,0.033622159623662995,1.4179277986923544,0.5,0.5,512,512,262144,0.1786,0.1882531417447592,1.4850804899713133e-07,True,
training,CG_SHARED,train_content_034_mid_CG_SHARED,content_034,mid,single_unknown_source_group,88.23103152697934,4113043260,0.032440952755290325,88.28365458651169,0.0005964234875374887,-0.0019808178767561913,0.00439143180847168,0.0,0.0,0.0,0.0,0.032440890888993934,1.3890285620200848,0.5,0.5,512,512,262144,0.17232623345113152,0.18825312957640875,-6.186629639137742e-08,True,
training,G,train_content_034_high_G,content_034,high,single_unknown_source_group,91.4432,558589154,0.047221868790220944,91.4331187559574,0.0001102459673612656,0.0007236021920107305,-0.004395246505737305,0.0,0.0,0.0,0.0,0.04722185042258076,1.1473788178739284,0.5,0.5,512,512,262144,0.1786,0.26440016119944537,-1.836764018658954e-08,True,
training,CG_SHARED,train_content_034_high_CG_SHARED,content_034,high,single_unknown_source_group,148.4405090006516,558589154,0.07665564305800482,148.42414952842876,0.000110208947227197,0.0007235431694425642,-0.004395484924316406,0.0,0.0,0.0,0.0,0.07665555650014255,1.3889798959203796,0.5,0.5,512,512,262144,0.28992286914189763,0.26440012574684846,-8.655786226663409e-08,True,
training,G,train_content_035_low_G,content_035,low,single_unknown_source_group,91.4432,1895777103,0.3515119779472844,91.4560696614298,0.00014073940358374818,-0.004199302289634943,-0.0026018619537353516,0.0,0.0,0.0,0.0,0.3515119204444961,2.0852717346781247,0.5,0.5,512,512,262144,0.1786,1.9681521721572472,-5.750278830873867e-08,True,
training,CG_SHARED,train_content_035_low_CG_SHARED,content_035,low,single_unknown_source_group,55.29993549356029,1895777103,0.21257555339140777,55.307716490902486,0.0001407053601916236,-0.004199275281280279,-0.0026025772094726562,0.0,0.0,0.0,0.0,0.21257546024677776,1.3980653665855394,0.5,0.5,512,512,262144,0.10800768651085994,1.9681520848984553,-9.314463000897888e-08,True,
training,G,train_content_035_mid_G,content_035,mid,single_unknown_source_group,91.4432,1808032903,0.10655347332287302,91.57843809424512,0.0014789300270015766,0.0013549136929214,0.01469278335571289,0.0,0.0,0.0,0.0,0.10655348906386308,1.4288763685250059,0.5,0.5,512,512,262144,0.1786,0.5966039939690538,1.574099006695917e-08,True,
training,CG_SHARED,train_content_035_mid_CG_SHARED,content_035,mid,single_unknown_source_group,88.23103152697934,1808032903,0.10281051764799942,88.36151731517735,0.001478910378126039,0.0013547962298616767,0.014691829681396484,0.0,0.0,0.0,0.0,0.10281050650119639,1.3993426280043684,0.5,0.5,512,512,262144,0.17232623345113152,0.5966039852960319,-1.1146803036155006e-08,True,
training,G,train_content_035_high_G,content_035,high,single_unknown_source_group,91.4432,4247309236,0.08229603320033957,91.27007480165156,0.001893253936306298,0.0011736031156033278,0.00011014938354492188,0.0,0.0,0.0,0.0,0.08229583957641395,1.1491061833344451,0.5,0.5,512,512,262144,0.1786,0.46078406047222603,-1.936239256150607e-07,True,
training,CG_SHARED,train_content_035_high_CG_SHARED,content_035,high,single_unknown_source_group,148.4405090006516,4247309236,0.13359182364168265,148.1594789311318,0.0018932168274804779,0.001173445605672896,0.00011134147644042969,0.0,0.0,0.0,0.0,0.13359198772392666,1.3933873880136405,0.5,0.5,512,512,262144,0.28992286914189763,0.4607840148556839,1.6408224401409655e-07,True,
training,G,train_content_036_low_G,content_036,low,single_unknown_source_group,91.4432,3196659827,0.27280630931227134,91.68370041893135,0.002630052523657826,0.0029349911492317915,-0.003665447235107422,0.0,0.0,0.0,0.0,0.27280632350406897,2.06908533371048,0.5,0.5,512,512,262144,0.1786,1.5274709367988317,1.419179762596201e-08,True,
training,CG_SHARED,train_content_036_low_CG_SHARED,content_036,low,single_unknown_source_group,55.29993549356029,3196659827,0.1649785908968292,55.44537535143282,0.0026300185809343003,0.002935081021860242,-0.0036649703979492188,0.0,0.0,0.0,0.0,0.16497857957119777,1.3921341685944333,0.5,0.5,512,512,262144,0.10800768651085994,1.5274708331081692,-1.1325631432690386e-08,True,
training,G,train_content_036_mid_G,content_036,mid,single_unknown_source_group,91.4432,3072667764,0.018023345268242785,91.35203494009471,0.0009969583293814447,-0.0021001461427658796,0.005433082580566406,0.0,0.0,0.0,0.0,0.018023464432035396,1.4172136620336941,0.5,0.5,512,512,262144,0.1786,0.10091458716821268,1.1916379261123211e-07,True,
training,CG_SHARED,train_content_036_mid_CG_SHARED,content_036,mid,single_unknown_source_group,88.23103152697934,3072667764,0.017390230992732403,88.14306713861605,0.000996977898149039,-0.0021002539433538914,0.005433559417724609,0.0,0.0,0.0,0.0,0.01739025844601727,1.3884401419128316,0.5,0.5,512,512,262144,0.17232623345113152,0.10091458882645367,2.7453284867640093e-08,True,
training,G,train_content_036_high_G,content_036,high,single_unknown_source_group,91.4432,1686072750,-0.27369918244996805,91.42340738757822,0.00021644706683254239,0.005341281183063984,0.0036301612854003906,0.0,0.0,0.0,0.0,-0.27369924671306833,1.1439159954521352,0.5,0.5,512,512,262144,0.1786,-1.5324702264835837,-6.426310028562199e-08,True,
training,CG_SHARED,train_content_036_high_CG_SHARED,content_036,high,single_unknown_source_group,148.4405090006516,1686072750,-0.44429817945121053,148.40838496587074,0.00021641016321702849,0.005341441370546818,0.003631114959716797,0.0,0.0,0.0,0.0,-0.444298514632564,1.3821012173074174,0.5,0.5,512,512,262144,0.28992286914189763,-1.532470276547093,-3.3518135345023126e-07,True,
training,G,train_content_037_low_G,content_037,low,single_unknown_source_group,91.4432,4138974269,-0.13651102423589057,91.44174565978001,1.5904301467942453e-05,-0.002733140252530575,-0.0019948482513427734,0.0,0.0,0.0,0.0,-0.1365110219286647,2.0342668069623864,0.5,0.5,512,512,262144,0.1786,-0.7643394414103615,2.307225854814021e-09,True,
