pair_id,content_id,absolute_path,content_sha256,seed,roi_top,roi_left,roi_height,roi_width,allowed_role,patch_mean_DN,signal_in_calibration_range,predicted_sigma_raw_DN,predicted_sigma_used_DN,extrapolation_flag,g_sigma_DN,cg_pair_valid,failure_reason,synthetic_generated
content_028_20260717,content_028,F:\目标传感器噪声参数估计\data\500ms\P251621260028.tif,c7fbea10827903103c51042a440d68b9cec02c34f14799c6e9232aa096cace22,20260717,768,768,512,512,exploratory_training_only,12859.457874298096,False,760.4666416777086,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_028_20260718,content_028,F:\目标传感器噪声参数估计\data\500ms\P251621260028.tif,c7fbea10827903103c51042a440d68b9cec02c34f14799c6e9232aa096cace22,20260718,768,768,512,512,exploratory_training_only,12859.457874298096,False,760.4666416777086,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_028_20260719,content_028,F:\目标传感器噪声参数估计\data\500ms\P251621260028.tif,c7fbea10827903103c51042a440d68b9cec02c34f14799c6e9232aa096cace22,20260719,768,768,512,512,exploratory_training_only,12859.457874298096,False,760.4666416777086,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_029_20260717,content_029,F:\目标传感器噪声参数估计\data\500ms\P251621260029.tif,b7d8ddbef185fddbccc89c00398b65f7cc320ad9b53f5f231f3698755139436d,20260717,768,768,512,512,exploratory_training_only,12831.644550323486,False,758.8218518830207,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_029_20260718,content_029,F:\目标传感器噪声参数估计\data\500ms\P251621260029.tif,b7d8ddbef185fddbccc89c00398b65f7cc320ad9b53f5f231f3698755139436d,20260718,768,768,512,512,exploratory_training_only,12831.644550323486,False,758.8218518830207,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_029_20260719,content_029,F:\目标传感器噪声参数估计\data\500ms\P251621260029.tif,b7d8ddbef185fddbccc89c00398b65f7cc320ad9b53f5f231f3698755139436d,20260719,768,768,512,512,exploratory_training_only,12831.644550323486,False,758.8218518830207,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_030_20260717,content_030,F:\目标传感器噪声参数估计\data\500ms\P251621280030.tif,3785b8aaf874dc2a30cc7a112d50d0aa43c42b0dc7c860d0ceddfae2aeb57c16,20260717,768,768,512,512,exploratory_training_only,12926.197929382324,False,764.4134321296397,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_030_20260718,content_030,F:\目标传感器噪声参数估计\data\500ms\P251621280030.tif,3785b8aaf874dc2a30cc7a112d50d0aa43c42b0dc7c860d0ceddfae2aeb57c16,20260718,768,768,512,512,exploratory_training_only,12926.197929382324,False,764.4134321296397,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_030_20260719,content_030,F:\目标传感器噪声参数估计\data\500ms\P251621280030.tif,3785b8aaf874dc2a30cc7a112d50d0aa43c42b0dc7c860d0ceddfae2aeb57c16,20260719,768,768,512,512,exploratory_training_only,12926.197929382324,False,764.4134321296397,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_031_20260717,content_031,F:\目标传感器噪声参数估计\data\500ms\P251621280031.tif,02d14c53cccac9fd810f6c4095b2e002e7fe0c901d1ad3d694ccbccfa7363b3a,20260717,768,768,512,512,exploratory_training_only,12934.59705734253,False,764.9101293228925,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_031_20260718,content_031,F:\目标传感器噪声参数估计\data\500ms\P251621280031.tif,02d14c53cccac9fd810f6c4095b2e002e7fe0c901d1ad3d694ccbccfa7363b3a,20260718,768,768,512,512,exploratory_training_only,12934.59705734253,False,764.9101293228925,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_031_20260719,content_031,F:\目标传感器噪声参数估计\data\500ms\P251621280031.tif,02d14c53cccac9fd810f6c4095b2e002e7fe0c901d1ad3d694ccbccfa7363b3a,20260719,768,768,512,512,exploratory_training_only,12934.59705734253,False,764.9101293228925,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_032_20260717,content_032,F:\目标传感器噪声参数估计\data\500ms\P251621290032.tif,4d988a34cb154162e6e2ad51819120036845ff168bdf3db57a0a1804af9a321d,20260717,768,768,512,512,exploratory_training_only,12826.20287322998,False,758.5000487444402,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_032_20260718,content_032,F:\目标传感器噪声参数估计\data\500ms\P251621290032.tif,4d988a34cb154162e6e2ad51819120036845ff168bdf3db57a0a1804af9a321d,20260718,768,768,512,512,exploratory_training_only,12826.20287322998,False,758.5000487444402,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_032_20260719,content_032,F:\目标传感器噪声参数估计\data\500ms\P251621290032.tif,4d988a34cb154162e6e2ad51819120036845ff168bdf3db57a0a1804af9a321d,20260719,768,768,512,512,exploratory_training_only,12826.20287322998,False,758.5000487444402,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_033_20260717,content_033,F:\目标传感器噪声参数估计\data\500ms\P251621290033.tif,9f17e6737fab3d528aa853b2e5e67df848b74f9cddec637c9421dbace65cb113,20260717,768,768,512,512,exploratory_training_only,12823.872547149658,False,758.3622408161714,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_033_20260718,content_033,F:\目标传感器噪声参数估计\data\500ms\P251621290033.tif,9f17e6737fab3d528aa853b2e5e67df848b74f9cddec637c9421dbace65cb113,20260718,768,768,512,512,exploratory_training_only,12823.872547149658,False,758.3622408161714,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_033_20260719,content_033,F:\目标传感器噪声参数估计\data\500ms\P251621290033.tif,9f17e6737fab3d528aa853b2e5e67df848b74f9cddec637c9421dbace65cb113,20260719,768,768,512,512,exploratory_training_only,12823.872547149658,False,758.3622408161714,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_034_20260717,content_034,F:\目标传感器噪声参数估计\data\500ms\P251621300034.tif,8f84cdd9702f645cd4deff0de8823f5451b43d13758cf789b7278cd287538b67,20260717,768,768,512,512,exploratory_training_only,12818.316356658936,False,758.0336657265912,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_034_20260718,content_034,F:\目标传感器噪声参数估计\data\500ms\P251621300034.tif,8f84cdd9702f645cd4deff0de8823f5451b43d13758cf789b7278cd287538b67,20260718,768,768,512,512,exploratory_training_only,12818.316356658936,False,758.0336657265912,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_034_20260719,content_034,F:\目标传感器噪声参数估计\data\500ms\P251621300034.tif,8f84cdd9702f645cd4deff0de8823f5451b43d13758cf789b7278cd287538b67,20260719,768,768,512,512,exploratory_training_only,12818.316356658936,False,758.0336657265912,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_035_20260717,content_035,F:\目标传感器噪声参数估计\data\500ms\P251621300035.tif,bb9413b7cfc55de62a15b7c314f4a54689b85a8fcbb953c8aabc9ca175c932fa,20260717,768,768,512,512,exploratory_training_only,12848.273040771484,False,759.8052068899556,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_035_20260718,content_035,F:\目标传感器噪声参数估计\data\500ms\P251621300035.tif,bb9413b7cfc55de62a15b7c314f4a54689b85a8fcbb953c8aabc9ca175c932fa,20260718,768,768,512,512,exploratory_training_only,12848.273040771484,False,759.8052068899556,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_035_20260719,content_035,F:\目标传感器噪声参数估计\data\500ms\P251621300035.tif,bb9413b7cfc55de62a15b7c314f4a54689b85a8fcbb953c8aabc9ca175c932fa,20260719,768,768,512,512,exploratory_training_only,12848.273040771484,False,759.8052068899556,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_036_20260717,content_036,F:\目标传感器噪声参数估计\data\500ms\P251621310036.tif,5684679a9f57db6b8e3b4cebf6956b169fbc9ae8759ff77c443e88c25c46baea,20260717,768,768,512,512,exploratory_training_only,12794.496520996094,False,756.6250378817081,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_036_20260718,content_036,F:\目标传感器噪声参数估计\data\500ms\P251621310036.tif,5684679a9f57db6b8e3b4cebf6956b169fbc9ae8759ff77c443e88c25c46baea,20260718,768,768,512,512,exploratory_training_only,12794.496520996094,False,756.6250378817081,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_036_20260719,content_036,F:\目标传感器噪声参数估计\data\500ms\P251621310036.tif,5684679a9f57db6b8e3b4cebf6956b169fbc9ae8759ff77c443e88c25c46baea,20260719,768,768,512,512,exploratory_training_only,12794.496520996094,False,756.6250378817081,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_037_20260717,content_037,F:\目标传感器噪声参数估计\data\500ms\P251621310037.tif,d8740df78e2e3181bff4aecf615900a6f456deac903be96db9507ce9d43fd6dc,20260717,768,768,512,512,exploratory_training_only,12809.014499664308,False,757.4835840653565,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_037_20260718,content_037,F:\目标传感器噪声参数估计\data\500ms\P251621310037.tif,d8740df78e2e3181bff4aecf615900a6f456deac903be96db9507ce9d43fd6dc,20260718,768,768,512,512,exploratory_training_only,12809.014499664308,False,757.4835840653565,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_037_20260719,content_037,F:\目标传感器噪声参数估计\data\500ms\P251621310037.tif,d8740df78e2e3181bff4aecf615900a6f456deac903be96db9507ce9d43fd6dc,20260719,768,768,512,512,exploratory_training_only,12809.014499664308,False,757.4835840653565,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_038_20260717,content_038,F:\目标传感器噪声参数估计\data\500ms\P251621320038.tif,f641acc89f25e3e1820886e34eb82963a5933b835617f80683b39b9e339c4239,20260717,768,768,512,512,exploratory_training_only,12825.749290466309,False,758.4732253305464,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_038_20260718,content_038,F:\目标传感器噪声参数估计\data\500ms\P251621320038.tif,f641acc89f25e3e1820886e34eb82963a5933b835617f80683b39b9e339c4239,20260718,768,768,512,512,exploratory_training_only,12825.749290466309,False,758.4732253305464,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_038_20260719,content_038,F:\目标传感器噪声参数估计\data\500ms\P251621320038.tif,f641acc89f25e3e1820886e34eb82963a5933b835617f80683b39b9e339c4239,20260719,768,768,512,512,exploratory_training_only,12825.749290466309,False,758.4732253305464,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_039_20260717,content_039,F:\目标传感器噪声参数估计\data\500ms\P251621320039.tif,05611d14de8a7f55c91027aeec6e105a60c913bda2924477afd9445b5326c413,20260717,768,768,512,512,exploratory_training_only,12847.608638763428,False,759.7659163095337,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_039_20260718,content_039,F:\目标传感器噪声参数估计\data\500ms\P251621320039.tif,05611d14de8a7f55c91027aeec6e105a60c913bda2924477afd9445b5326c413,20260718,768,768,512,512,exploratory_training_only,12847.608638763428,False,759.7659163095337,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_039_20260719,content_039,F:\目标传感器噪声参数估计\data\500ms\P251621320039.tif,05611d14de8a7f55c91027aeec6e105a60c913bda2924477afd9445b5326c413,20260719,768,768,512,512,exploratory_training_only,12847.608638763428,False,759.7659163095337,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_040_20260717,content_040,F:\目标传感器噪声参数估计\data\500ms\P251621330040.tif,242fbca059c1fb5b8eacf593a769205f468e5bea2f6bd9400ed7d229a40f2034,20260717,768,768,512,512,exploratory_training_only,12878.931720733644,False,761.6182618116327,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_040_20260718,content_040,F:\目标传感器噪声参数估计\data\500ms\P251621330040.tif,242fbca059c1fb5b8eacf593a769205f468e5bea2f6bd9400ed7d229a40f2034,20260718,768,768,512,512,exploratory_training_only,12878.931720733644,False,761.6182618116327,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_040_20260719,content_040,F:\目标传感器噪声参数估计\data\500ms\P251621330040.tif,242fbca059c1fb5b8eacf593a769205f468e5bea2f6bd9400ed7d229a40f2034,20260719,768,768,512,512,exploratory_training_only,12878.931720733644,False,761.6182618116327,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_041_20260717,content_041,F:\目标传感器噪声参数估计\data\500ms\P251621330041.tif,c894512484088b9fd6b54c49e184addcc557a291a6feb6b2efdb421cdf5a0690,20260717,768,768,512,512,exploratory_training_only,12828.85640335083,False,758.6569699116712,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_041_20260718,content_041,F:\目标传感器噪声参数估计\data\500ms\P251621330041.tif,c894512484088b9fd6b54c49e184addcc557a291a6feb6b2efdb421cdf5a0690,20260718,768,768,512,512,exploratory_training_only,12828.85640335083,False,758.6569699116712,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_041_20260719,content_041,F:\目标传感器噪声参数估计\data\500ms\P251621330041.tif,c894512484088b9fd6b54c49e184addcc557a291a6feb6b2efdb421cdf5a0690,20260719,768,768,512,512,exploratory_training_only,12828.85640335083,False,758.6569699116712,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_042_20260717,content_042,F:\目标传感器噪声参数估计\data\500ms\P251621340042.tif,391d11675d4e6ef06e8e1d6b0236238caa8bcc8463fd0029127e234f84ee3bf5,20260717,768,768,512,512,exploratory_training_only,12921.893898010254,False,764.1589056701895,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_042_20260718,content_042,F:\目标传感器噪声参数估计\data\500ms\P251621340042.tif,391d11675d4e6ef06e8e1d6b0236238caa8bcc8463fd0029127e234f84ee3bf5,20260718,768,768,512,512,exploratory_training_only,12921.893898010254,False,764.1589056701895,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_042_20260719,content_042,F:\目标传感器噪声参数估计\data\500ms\P251621340042.tif,391d11675d4e6ef06e8e1d6b0236238caa8bcc8463fd0029127e234f84ee3bf5,20260719,768,768,512,512,exploratory_training_only,12921.893898010254,False,764.1589056701895,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_043_20260717,content_043,F:\目标传感器噪声参数估计\data\500ms\P251621340043.tif,0c91b77d0afb5918843b5b9b4429f5bc14a1ef568a1a61de477383e2797b6300,20260717,768,768,512,512,exploratory_training_only,12845.875637054443,False,759.6634322077516,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_043_20260718,content_043,F:\目标传感器噪声参数估计\data\500ms\P251621340043.tif,0c91b77d0afb5918843b5b9b4429f5bc14a1ef568a1a61de477383e2797b6300,20260718,768,768,512,512,exploratory_training_only,12845.875637054443,False,759.6634322077516,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_043_20260719,content_043,F:\目标传感器噪声参数估计\data\500ms\P251621340043.tif,0c91b77d0afb5918843b5b9b4429f5bc14a1ef568a1a61de477383e2797b6300,20260719,768,768,512,512,exploratory_training_only,12845.875637054443,False,759.6634322077516,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_044_20260717,content_044,F:\目标传感器噪声参数估计\data\500ms\P251621350044.tif,3d0299eaf817a0e7cf4fc96108f839fc8bb80a2d468f6af7e328a098986ce7ee,20260717,768,768,512,512,exploratory_training_only,12859.948307037354,False,760.495644279672,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_044_20260718,content_044,F:\目标传感器噪声参数估计\data\500ms\P251621350044.tif,3d0299eaf817a0e7cf4fc96108f839fc8bb80a2d468f6af7e328a098986ce7ee,20260718,768,768,512,512,exploratory_training_only,12859.948307037354,False,760.495644279672,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_044_20260719,content_044,F:\目标传感器噪声参数估计\data\500ms\P251621350044.tif,3d0299eaf817a0e7cf4fc96108f839fc8bb80a2d468f6af7e328a098986ce7ee,20260719,768,768,512,512,exploratory_training_only,12859.948307037354,False,760.495644279672,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_045_20260717,content_045,F:\目标传感器噪声参数估计\data\500ms\P251621350045.tif,ee5ed337ac8d2e8a6153d8f281c9458ac1c91a15b50fafe8f7dedc5964f344fe,20260717,768,768,512,512,exploratory_training_only,12906.74941253662,False,763.2633099055274,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_045_20260718,content_045,F:\目标传感器噪声参数估计\data\500ms\P251621350045.tif,ee5ed337ac8d2e8a6153d8f281c9458ac1c91a15b50fafe8f7dedc5964f344fe,20260718,768,768,512,512,exploratory_training_only,12906.74941253662,False,763.2633099055274,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_045_20260719,content_045,F:\目标传感器噪声参数估计\data\500ms\P251621350045.tif,ee5ed337ac8d2e8a6153d8f281c9458ac1c91a15b50fafe8f7dedc5964f344fe,20260719,768,768,512,512,exploratory_training_only,12906.74941253662,False,763.2633099055274,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_046_20260717,content_046,F:\目标传感器噪声参数估计\data\500ms\P251621360046.tif,dfa766adef5f1dd3eee4e734eada75c72ebace30dd1f4047f418a23ace372c99,20260717,768,768,512,512,exploratory_training_only,12832.381290435793,False,758.8654203043703,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_046_20260718,content_046,F:\目标传感器噪声参数估计\data\500ms\P251621360046.tif,dfa766adef5f1dd3eee4e734eada75c72ebace30dd1f4047f418a23ace372c99,20260718,768,768,512,512,exploratory_training_only,12832.381290435793,False,758.8654203043703,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_046_20260719,content_046,F:\目标传感器噪声参数估计\data\500ms\P251621360046.tif,dfa766adef5f1dd3eee4e734eada75c72ebace30dd1f4047f418a23ace372c99,20260719,768,768,512,512,exploratory_training_only,12832.381290435793,False,758.8654203043703,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_047_20260717,content_047,F:\目标传感器噪声参数估计\data\500ms\P251621360047.tif,0a5191d88c7a85afa1a4102c8945cff36f44ebb5cab311a4443905aa141c0092,20260717,768,768,512,512,exploratory_training_only,12861.943714141846,False,760.6136461856905,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_047_20260718,content_047,F:\目标传感器噪声参数估计\data\500ms\P251621360047.tif,0a5191d88c7a85afa1a4102c8945cff36f44ebb5cab311a4443905aa141c0092,20260718,768,768,512,512,exploratory_training_only,12861.943714141846,False,760.6136461856905,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_047_20260719,content_047,F:\目标传感器噪声参数估计\data\500ms\P251621360047.tif,0a5191d88c7a85afa1a4102c8945cff36f44ebb5cab311a4443905aa141c0092,20260719,768,768,512,512,exploratory_training_only,12861.943714141846,False,760.6136461856905,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_048_20260717,content_048,F:\目标传感器噪声参数估计\data\500ms\P251621370048.tif,5d2b83eaa00bdcc33ed0d6fd4d13064a9de7eda2b0ce31e9ae1510128f329b4f,20260717,768,768,512,512,exploratory_training_only,12849.454048156738,False,759.8750478372832,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_048_20260718,content_048,F:\目标传感器噪声参数估计\data\500ms\P251621370048.tif,5d2b83eaa00bdcc33ed0d6fd4d13064a9de7eda2b0ce31e9ae1510128f329b4f,20260718,768,768,512,512,exploratory_training_only,12849.454048156738,False,759.8750478372832,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_048_20260719,content_048,F:\目标传感器噪声参数估计\data\500ms\P251621370048.tif,5d2b83eaa00bdcc33ed0d6fd4d13064a9de7eda2b0ce31e9ae1510128f329b4f,20260719,768,768,512,512,exploratory_training_only,12849.454048156738,False,759.8750478372832,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_049_20260717,content_049,F:\目标传感器噪声参数估计\data\500ms\P251621370049.tif,3ad376e0eb6f7cff9b6415cf55b35c4a062deadb97e8091517a9acab3461d13c,20260717,768,768,512,512,exploratory_training_only,12856.551387786863,False,760.2947614897657,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_049_20260718,content_049,F:\目标传感器噪声参数估计\data\500ms\P251621370049.tif,3ad376e0eb6f7cff9b6415cf55b35c4a062deadb97e8091517a9acab3461d13c,20260718,768,768,512,512,exploratory_training_only,12856.551387786863,False,760.2947614897657,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_049_20260719,content_049,F:\目标传感器噪声参数估计\data\500ms\P251621370049.tif,3ad376e0eb6f7cff9b6415cf55b35c4a062deadb97e8091517a9acab3461d13c,20260719,768,768,512,512,exploratory_training_only,12856.551387786863,False,760.2947614897657,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_050_20260717,content_050,F:\目标传感器噪声参数估计\data\500ms\P251621380050.tif,63a97b6c9a8b9b7bd50768c2b46dbb8f61e22877c85febd648f0d7a1fdd8daa3,20260717,768,768,512,512,exploratory_training_only,12846.693458557129,False,759.7117955196204,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_050_20260718,content_050,F:\目标传感器噪声参数估计\data\500ms\P251621380050.tif,63a97b6c9a8b9b7bd50768c2b46dbb8f61e22877c85febd648f0d7a1fdd8daa3,20260718,768,768,512,512,exploratory_training_only,12846.693458557129,False,759.7117955196204,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_050_20260719,content_050,F:\目标传感器噪声参数估计\data\500ms\P251621380050.tif,63a97b6c9a8b9b7bd50768c2b46dbb8f61e22877c85febd648f0d7a1fdd8daa3,20260719,768,768,512,512,exploratory_training_only,12846.693458557129,False,759.7117955196204,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_051_20260717,content_051,F:\目标传感器噪声参数估计\data\500ms\P251621380051.tif,7b3cb9ca2e76630b748a095e3ca86bb3a8ce4c1ad6fa4c1a74689114e651d097,20260717,768,768,512,512,exploratory_training_only,12878.128677368164,False,761.5707724308797,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_051_20260718,content_051,F:\目标传感器噪声参数估计\data\500ms\P251621380051.tif,7b3cb9ca2e76630b748a095e3ca86bb3a8ce4c1ad6fa4c1a74689114e651d097,20260718,768,768,512,512,exploratory_training_only,12878.128677368164,False,761.5707724308797,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_051_20260719,content_051,F:\目标传感器噪声参数估计\data\500ms\P251621380051.tif,7b3cb9ca2e76630b748a095e3ca86bb3a8ce4c1ad6fa4c1a74689114e651d097,20260719,768,768,512,512,exploratory_training_only,12878.128677368164,False,761.5707724308797,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_052_20260717,content_052,F:\目标传感器噪声参数估计\data\500ms\P251621390052.tif,c53d3811c637383c24f6bf2fc2e55533bfb795affd1de671905cdaa127e241d9,20260717,768,768,512,512,exploratory_training_only,12830.098934173584,False,758.7304491556018,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_052_20260718,content_052,F:\目标传感器噪声参数估计\data\500ms\P251621390052.tif,c53d3811c637383c24f6bf2fc2e55533bfb795affd1de671905cdaa127e241d9,20260718,768,768,512,512,exploratory_training_only,12830.098934173584,False,758.7304491556018,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_052_20260719,content_052,F:\目标传感器噪声参数估计\data\500ms\P251621390052.tif,c53d3811c637383c24f6bf2fc2e55533bfb795affd1de671905cdaa127e241d9,20260719,768,768,512,512,exploratory_training_only,12830.098934173584,False,758.7304491556018,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_053_20260717,content_053,F:\目标传感器噪声参数估计\data\500ms\P251621390053.tif,2422c0b8c94918bc586a66fbe45d12cfb5dfc216b1ca9e3530ddd19a54ff85f8,20260717,768,768,512,512,exploratory_training_only,12859.666648864746,False,760.4789879286253,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_053_20260718,content_053,F:\目标传感器噪声参数估计\data\500ms\P251621390053.tif,2422c0b8c94918bc586a66fbe45d12cfb5dfc216b1ca9e3530ddd19a54ff85f8,20260718,768,768,512,512,exploratory_training_only,12859.666648864746,False,760.4789879286253,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_053_20260719,content_053,F:\目标传感器噪声参数估计\data\500ms\P251621390053.tif,2422c0b8c94918bc586a66fbe45d12cfb5dfc216b1ca9e3530ddd19a54ff85f8,20260719,768,768,512,512,exploratory_training_only,12859.666648864746,False,760.4789879286253,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_054_20260717,content_054,F:\目标传感器噪声参数估计\data\500ms\P251621400054.tif,aafe087e83fdac886ec774a94a239e2e285f6f362d8b8b2ae8777e3f6af46d96,20260717,768,768,512,512,exploratory_training_only,12846.284664154053,False,759.6876207441452,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_054_20260718,content_054,F:\目标传感器噪声参数估计\data\500ms\P251621400054.tif,aafe087e83fdac886ec774a94a239e2e285f6f362d8b8b2ae8777e3f6af46d96,20260718,768,768,512,512,exploratory_training_only,12846.284664154053,False,759.6876207441452,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_054_20260719,content_054,F:\目标传感器噪声参数估计\data\500ms\P251621400054.tif,aafe087e83fdac886ec774a94a239e2e285f6f362d8b8b2ae8777e3f6af46d96,20260719,768,768,512,512,exploratory_training_only,12846.284664154053,False,759.6876207441452,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_055_20260717,content_055,F:\目标传感器噪声参数估计\data\500ms\P251621400055.tif,210bc2148032d27650103837e1ab88f15a21e145d7a7131c7f62b86898cfd9d1,20260717,768,768,512,512,exploratory_training_only,12852.866569519045,False,760.0768532854921,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_055_20260718,content_055,F:\目标传感器噪声参数估计\data\500ms\P251621400055.tif,210bc2148032d27650103837e1ab88f15a21e145d7a7131c7f62b86898cfd9d1,20260718,768,768,512,512,exploratory_training_only,12852.866569519045,False,760.0768532854921,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_055_20260719,content_055,F:\目标传感器噪声参数估计\data\500ms\P251621400055.tif,210bc2148032d27650103837e1ab88f15a21e145d7a7131c7f62b86898cfd9d1,20260719,768,768,512,512,exploratory_training_only,12852.866569519045,False,760.0768532854921,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
